[Warning: OpenGL Startup options will be removed in a future release.] 
[Warning: Function narginchk has the same name as a MATLAB built-in. We suggest
you rename the function to avoid a potential name conflict.] 
[> In path (line 109)
In addpath (line 96)] 
============================================================
  CV Stress-Axis Diagnostic: CV-SDP vs Direct PSLR SCA
============================================================
  MC=100, CV grid=[0         0.1         0.2         0.3         0.4         0.5         0.6         0.7         0.8         0.9           1]
  Scenarios: S2 Higher Illumination, S3 More Targets, S4 Joint Stress
  N_T is fixed at 4 for all scenarios.
  Timed runs are quiet; solver-log replay is used for total IPM iterations.
------------------------------------------------------------
Scenario 1/3: S2 Higher Illumination
  N_T=4, N=16, L=4, Q=1.00, P_des=1.10 Pmax/N
CVX Warning:
   Models involving "log" or other functions in the log, exp, and entropy
   family are solved using an experimental successive approximation method.
   This method is slower and less reliable than the method CVX employs for
   other models. Please see the section of the user's guide entitled
       <a href="file:////home/wonill/matlab/cvx/doc/advanced.html#the-successive-approximation-method">The successive approximation method</a>
   for more details about the approach, and for instructions on how to
   suppress this warning message in the future.
[  0.0%   1/6600] CV-SDP S2-Illum MC 38/100 CV=0.0 | time=  3.89s | IPM=  170 | Solved | ETA 11.1h
[  2.9% 192/6600] Direct S3-Tgts  MC 39/100 CV=0.7 | time=  8.49s | IPM=  176 | Solved | ETA 17.4h
[  2.9% 193/6600] CV-SDP S3-Tgts  MC 39/100 CV=0.8 | time=  1.84s | IPM=  116 | Solved | ETA 17.3h
[  2.9% 194/6600] Direct S3-Tgts  MC 39/100 CV=0.8 | time=  8.67s | IPM=  177 | Solved | ETA 17.4h
[  3.0% 195/6600] CV-SDP S3-Tgts  MC 39/100 CV=0.9 | time=  1.71s | IPM=  110 | Solved | ETA 17.3h
[  3.0% 196/6600] Direct S3-Tgts  MC 39/100 CV=0.9 | time=  8.01s | IPM=  171 | Solved | ETA 17.4h
[  3.0% 197/6600] CV-SDP S3-Tgts  MC 39/100 CV=1.0 | time=  1.74s | IPM=  114 | Solved | ETA 17.3h
[  3.0% 198/6600] Direct S3-Tgts  MC 39/100 CV=1.0 | time=  7.76s | IPM=  170 | Solved | ETA 17.3h
[  3.0% 199/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.0 | time=  2.51s | IPM=  177 | Solved | ETA 17.3h
[  3.0% 200/6600] Direct S3-Tgts  MC 40/100 CV=0.0 | time= 12.08s | IPM=  312 | Failed | ETA 17.4h
[  3.0% 201/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.1 | time=  1.46s | IPM=   92 | Solved | ETA 17.4h
[  3.1% 202/6600] Direct S3-Tgts  MC 40/100 CV=0.1 | time= 24.73s | IPM=  603 | Solved | ETA 17.7h
[  3.1% 203/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.2 | time=  1.62s | IPM=   95 | Solved | ETA 17.7h
[  3.1% 204/6600] Direct S3-Tgts  MC 40/100 CV=0.2 | time= 14.47s | IPM=  320 | Solved | ETA 17.8h
[  3.1% 205/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.3 | time=  1.70s | IPM=  105 | Solved | ETA 17.8h
[  3.1% 206/6600] Direct S3-Tgts  MC 40/100 CV=0.3 | time= 14.40s | IPM=  324 | Solved | ETA 17.9h
[  3.1% 207/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.4 | time=  1.61s | IPM=   96 | Solved | ETA 17.9h
[  3.2% 208/6600] Direct S3-Tgts  MC 40/100 CV=0.4 | time= 10.06s | IPM=  221 | Solved | ETA 17.9h
[  3.2% 209/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.5 | time=  1.92s | IPM=  119 | Solved | ETA 17.9h
[  3.2% 210/6600] Direct S3-Tgts  MC 40/100 CV=0.5 | time= 10.03s | IPM=  216 | Solved | ETA 18.0h
[  3.2% 211/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.6 | time=  1.92s | IPM=  120 | Solved | ETA 17.9h
[  3.2% 212/6600] Direct S3-Tgts  MC 40/100 CV=0.6 | time=  9.03s | IPM=  190 | Solved | ETA 18.0h
[  3.2% 213/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.7 | time=  2.04s | IPM=  129 | Solved | ETA 17.9h
[  3.2% 214/6600] Direct S3-Tgts  MC 40/100 CV=0.7 | time=  9.43s | IPM=  205 | Solved | ETA 18.0h
[  3.3% 215/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.8 | time=  2.26s | IPM=  147 | Solved | ETA 17.9h
[  3.3% 216/6600] Direct S3-Tgts  MC 40/100 CV=0.8 | time=  9.75s | IPM=  209 | Solved | ETA 18.0h
[  3.3% 217/6600] CV-SDP S3-Tgts  MC 40/100 CV=0.9 | time=  2.17s | IPM=  138 | Solved | ETA 18.0h
[  3.3% 218/6600] Direct S3-Tgts  MC 40/100 CV=0.9 | time=  9.01s | IPM=  188 | Solved | ETA 18.0h
[  3.3% 219/6600] CV-SDP S3-Tgts  MC 40/100 CV=1.0 | time=  2.01s | IPM=  125 | Solved | ETA 18.0h
[  3.3% 220/6600] Direct S3-Tgts  MC 40/100 CV=1.0 | time=  9.51s | IPM=  204 | Solved | ETA 18.0h
[  3.3% 221/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.0 | time=  2.67s | IPM=  176 | Solved | ETA 18.0h
[  3.4% 222/6600] Direct S3-Tgts  MC 41/100 CV=0.0 | time= 15.44s | IPM=  403 | Failed | ETA 18.2h
[  3.4% 223/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.1 | time=  1.68s | IPM=  103 | Solved | ETA 18.1h
[  3.4% 224/6600] Direct S3-Tgts  MC 41/100 CV=0.1 | time= 27.43s | IPM=  640 | Solved | ETA 18.5h
[  3.4% 225/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.2 | time=  1.70s | IPM=  103 | Solved | ETA 18.4h
[  3.4% 226/6600] Direct S3-Tgts  MC 41/100 CV=0.2 | time= 20.37s | IPM=  450 | Solved | ETA 18.6h
[  3.4% 227/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.3 | time=  1.74s | IPM=  107 | Solved | ETA 18.6h
[  3.5% 228/6600] Direct S3-Tgts  MC 41/100 CV=0.3 | time= 14.88s | IPM=  326 | Solved | ETA 18.7h
[  3.5% 229/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.4 | time=  1.82s | IPM=  111 | Solved | ETA 18.7h
[  3.5% 230/6600] Direct S3-Tgts  MC 41/100 CV=0.4 | time= 14.20s | IPM=  310 | Solved | ETA 18.8h
[  3.5% 231/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.5 | time=  2.07s | IPM=  130 | Solved | ETA 18.7h
[  3.5% 232/6600] Direct S3-Tgts  MC 41/100 CV=0.5 | time=  9.77s | IPM=  226 | Solved | ETA 18.8h
[  3.5% 233/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.6 | time=  1.76s | IPM=  121 | Solved | ETA 18.8h
[  3.5% 234/6600] Direct S3-Tgts  MC 41/100 CV=0.6 | time=  9.44s | IPM=  216 | Solved | ETA 18.8h
[  3.6% 235/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.7 | time=  1.83s | IPM=  120 | Solved | ETA 18.8h
[  3.6% 236/6600] Direct S3-Tgts  MC 41/100 CV=0.7 | time=  8.40s | IPM=  188 | Solved | ETA 18.8h
[  3.6% 237/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.8 | time=  1.85s | IPM=  119 | Solved | ETA 18.7h
[  3.6% 238/6600] Direct S3-Tgts  MC 41/100 CV=0.8 | time=  9.36s | IPM=  191 | Solved | ETA 18.8h
[  3.6% 239/6600] CV-SDP S3-Tgts  MC 41/100 CV=0.9 | time=  1.85s | IPM=  112 | Solved | ETA 18.8h
[  3.6% 240/6600] Direct S3-Tgts  MC 41/100 CV=0.9 | time=  8.58s | IPM=  170 | Solved | ETA 18.8h
[  3.7% 241/6600] CV-SDP S3-Tgts  MC 41/100 CV=1.0 | time=  2.11s | IPM=  133 | Solved | ETA 18.7h
[  3.7% 242/6600] Direct S3-Tgts  MC 41/100 CV=1.0 | time=  8.55s | IPM=  170 | Solved | ETA 18.8h
[  3.7% 243/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.0 | time=  7.81s | IPM=  522 | Solved | ETA 18.8h
[  3.7% 244/6600] Direct S3-Tgts  MC 42/100 CV=0.0 | time=  7.23s | IPM=  184 | Failed | ETA 18.8h
[  3.7% 245/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.1 | time=  1.53s | IPM=   91 | Solved | ETA 18.8h
[  3.7% 246/6600] Direct S3-Tgts  MC 42/100 CV=0.1 | time= 20.88s | IPM=  473 | Solved | ETA 19.0h
[  3.7% 247/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.2 | time=  1.58s | IPM=   96 | Solved | ETA 19.0h
[  3.8% 248/6600] Direct S3-Tgts  MC 42/100 CV=0.2 | time= 14.70s | IPM=  329 | Solved | ETA 19.1h
[  3.8% 249/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.3 | time=  1.53s | IPM=   91 | Solved | ETA 19.0h
[  3.8% 250/6600] Direct S3-Tgts  MC 42/100 CV=0.3 | time= 14.72s | IPM=  323 | Solved | ETA 19.2h
[  3.8% 251/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.4 | time=  1.63s | IPM=   92 | Solved | ETA 19.1h
[  3.8% 252/6600] Direct S3-Tgts  MC 42/100 CV=0.4 | time= 13.77s | IPM=  286 | Solved | ETA 19.2h
[  3.8% 253/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.5 | time=  1.89s | IPM=  118 | Solved | ETA 19.2h
[  3.8% 254/6600] Direct S3-Tgts  MC 42/100 CV=0.5 | time=  9.01s | IPM=  191 | Solved | ETA 19.2h
[  3.9% 255/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.6 | time=  1.87s | IPM=  115 | Solved | ETA 19.2h
[  3.9% 256/6600] Direct S3-Tgts  MC 42/100 CV=0.6 | time=  9.14s | IPM=  190 | Solved | ETA 19.2h
[  3.9% 257/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.7 | time=  1.97s | IPM=  122 | Solved | ETA 19.2h
[  3.9% 258/6600] Direct S3-Tgts  MC 42/100 CV=0.7 | time=  8.85s | IPM=  182 | Solved | ETA 19.2h
[  3.9% 259/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.8 | time=  1.93s | IPM=  119 | Solved | ETA 19.1h
[  3.9% 260/6600] Direct S3-Tgts  MC 42/100 CV=0.8 | time=  8.80s | IPM=  182 | Solved | ETA 19.2h
[  4.0% 261/6600] CV-SDP S3-Tgts  MC 42/100 CV=0.9 | time=  1.85s | IPM=  115 | Solved | ETA 19.1h
[  4.0% 262/6600] Direct S3-Tgts  MC 42/100 CV=0.9 | time=  8.81s | IPM=  182 | Solved | ETA 19.2h
[  4.0% 263/6600] CV-SDP S3-Tgts  MC 42/100 CV=1.0 | time=  1.84s | IPM=  111 | Solved | ETA 19.1h
[  4.0% 264/6600] Direct S3-Tgts  MC 42/100 CV=1.0 | time=  8.84s | IPM=  182 | Solved | ETA 19.2h
[  4.0% 265/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.0 | time=  2.80s | IPM=  180 | Solved | ETA 19.1h
[  4.0% 266/6600] Direct S3-Tgts  MC 43/100 CV=0.0 | time= 10.81s | IPM=  268 | Solved | ETA 19.2h
[  4.0% 267/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.1 | time=  1.61s | IPM=  102 | Solved | ETA 19.2h
[  4.1% 268/6600] Direct S3-Tgts  MC 43/100 CV=0.1 | time= 19.38s | IPM=  456 | Solved | ETA 19.3h
[  4.1% 269/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.2 | time=  1.52s | IPM=   95 | Solved | ETA 19.3h
[  4.1% 270/6600] Direct S3-Tgts  MC 43/100 CV=0.2 | time= 13.96s | IPM=  316 | Solved | ETA 19.4h
[  4.1% 271/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.3 | time=  1.54s | IPM=   97 | Solved | ETA 19.3h
[  4.1% 272/6600] Direct S3-Tgts  MC 43/100 CV=0.3 | time= 13.56s | IPM=  304 | Solved | ETA 19.4h
[  4.1% 273/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.4 | time=  1.57s | IPM=   93 | Solved | ETA 19.4h
[  4.2% 274/6600] Direct S3-Tgts  MC 43/100 CV=0.4 | time= 12.65s | IPM=  276 | Solved | ETA 19.5h
[  4.2% 275/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.5 | time=  1.88s | IPM=  114 | Solved | ETA 19.4h
[  4.2% 276/6600] Direct S3-Tgts  MC 43/100 CV=0.5 | time=  8.74s | IPM=  181 | Solved | ETA 19.5h
[  4.2% 277/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.6 | time=  1.83s | IPM=  112 | Solved | ETA 19.4h
[  4.2% 278/6600] Direct S3-Tgts  MC 43/100 CV=0.6 | time=  8.49s | IPM=  171 | Solved | ETA 19.4h
[  4.2% 279/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.7 | time=  1.85s | IPM=  113 | Solved | ETA 19.4h
[  4.2% 280/6600] Direct S3-Tgts  MC 43/100 CV=0.7 | time=  8.40s | IPM=  170 | Solved | ETA 19.4h
[  4.3% 281/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.8 | time=  1.85s | IPM=  115 | Solved | ETA 19.4h
[  4.3% 282/6600] Direct S3-Tgts  MC 43/100 CV=0.8 | time=  8.56s | IPM=  170 | Solved | ETA 19.4h
[  4.3% 283/6600] CV-SDP S3-Tgts  MC 43/100 CV=0.9 | time=  1.83s | IPM=  111 | Solved | ETA 19.4h
[  4.3% 284/6600] Direct S3-Tgts  MC 43/100 CV=0.9 | time=  8.46s | IPM=  170 | Solved | ETA 19.4h
[  4.3% 285/6600] CV-SDP S3-Tgts  MC 43/100 CV=1.0 | time=  1.81s | IPM=  109 | Solved | ETA 19.3h
[  4.3% 286/6600] Direct S3-Tgts  MC 43/100 CV=1.0 | time=  8.44s | IPM=  170 | Solved | ETA 19.4h
[  4.3% 287/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.0 | time=  2.74s | IPM=  179 | Solved | ETA 19.3h
[  4.4% 288/6600] Direct S3-Tgts  MC 44/100 CV=0.0 | time=  6.18s | IPM=  149 | Failed | ETA 19.3h
[  4.4% 289/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.1 | time=  1.72s | IPM=  100 | Solved | ETA 19.3h
[  4.4% 290/6600] Direct S3-Tgts  MC 44/100 CV=0.1 | time= 20.65s | IPM=  464 | Solved | ETA 19.5h
[  4.4% 291/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.2 | time=  1.73s | IPM=  108 | Solved | ETA 19.4h
[  4.4% 292/6600] Direct S3-Tgts  MC 44/100 CV=0.2 | time= 14.71s | IPM=  327 | Solved | ETA 19.5h
[  4.4% 293/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.3 | time=  1.80s | IPM=  108 | Solved | ETA 19.5h
[  4.5% 294/6600] Direct S3-Tgts  MC 44/100 CV=0.3 | time= 14.46s | IPM=  310 | Solved | ETA 19.6h
[  4.5% 295/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.4 | time=  1.66s | IPM=  100 | Solved | ETA 19.5h
[  4.5% 296/6600] Direct S3-Tgts  MC 44/100 CV=0.4 | time=  9.45s | IPM=  201 | Solved | ETA 19.6h
[  4.5% 297/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.5 | time=  1.93s | IPM=  120 | Solved | ETA 19.5h
[  4.5% 298/6600] Direct S3-Tgts  MC 44/100 CV=0.5 | time=  9.18s | IPM=  189 | Solved | ETA 19.6h
[  4.5% 299/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.6 | time=  1.96s | IPM=  119 | Solved | ETA 19.5h
[  4.5% 300/6600] Direct S3-Tgts  MC 44/100 CV=0.6 | time=  9.07s | IPM=  188 | Solved | ETA 19.6h
[  4.6% 301/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.7 | time=  1.84s | IPM=  114 | Solved | ETA 19.5h
[  4.6% 302/6600] Direct S3-Tgts  MC 44/100 CV=0.7 | time=  8.96s | IPM=  180 | Solved | ETA 19.6h
[  4.6% 303/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.8 | time=  1.88s | IPM=  116 | Solved | ETA 19.5h
[  4.6% 304/6600] Direct S3-Tgts  MC 44/100 CV=0.8 | time=  9.19s | IPM=  180 | Solved | ETA 19.6h
[  4.6% 305/6600] CV-SDP S3-Tgts  MC 44/100 CV=0.9 | time=  1.70s | IPM=  109 | Solved | ETA 19.5h
[  4.6% 306/6600] Direct S3-Tgts  MC 44/100 CV=0.9 | time=  8.32s | IPM=  180 | Solved | ETA 19.5h
[  4.7% 307/6600] CV-SDP S3-Tgts  MC 44/100 CV=1.0 | time=  1.76s | IPM=  113 | Solved | ETA 19.5h
[  4.7% 308/6600] Direct S3-Tgts  MC 44/100 CV=1.0 | time=  8.23s | IPM=  180 | Solved | ETA 19.5h
Scenario 3/3: S4 Joint QoS + Illumination
  N_T=4, N=16, L=4, Q=2.00, P_des=1.10 Pmax/N
[  4.7% 309/6600] CV-SDP S4-Joint MC 38/100 CV=0.0 | time=  1.70s | IPM=  185 | Solved | ETA 19.5h
[  4.7% 310/6600] Direct S4-Joint MC 38/100 CV=0.0 | time=  1.33s | IPM=   18 | Infeasible | ETA 19.4h
[  4.7% 311/6600] CV-SDP S4-Joint MC 38/100 CV=0.1 | time=  1.05s | IPM=   87 | Solved | ETA 19.4h
[  4.7% 312/6600] Direct S4-Joint MC 38/100 CV=0.1 | time= 10.98s | IPM=  347 | Solved | ETA 19.4h
[  4.7% 313/6600] CV-SDP S4-Joint MC 38/100 CV=0.2 | time=  1.24s | IPM=  108 | Solved | ETA 19.4h
[  4.8% 314/6600] Direct S4-Joint MC 38/100 CV=0.2 | time= 10.66s | IPM=  356 | Solved | ETA 19.4h
[  4.8% 315/6600] CV-SDP S4-Joint MC 38/100 CV=0.3 | time=  1.19s | IPM=  106 | Solved | ETA 19.4h
[  4.8% 316/6600] Direct S4-Joint MC 38/100 CV=0.3 | time= 10.81s | IPM=  367 | Solved | ETA 19.4h
[  4.8% 317/6600] CV-SDP S4-Joint MC 38/100 CV=0.4 | time=  1.27s | IPM=  116 | Solved | ETA 19.4h
[  4.8% 318/6600] Direct S4-Joint MC 38/100 CV=0.4 | time= 11.23s | IPM=  384 | Solved | ETA 19.4h
[  4.8% 319/6600] CV-SDP S4-Joint MC 38/100 CV=0.5 | time=  1.26s | IPM=  115 | Solved | ETA 19.4h
[  4.8% 320/6600] Direct S4-Joint MC 38/100 CV=0.5 | time=  7.45s | IPM=  252 | Solved | ETA 19.4h
[  4.9% 321/6600] CV-SDP S4-Joint MC 38/100 CV=0.6 | time=  1.25s | IPM=  120 | Solved | ETA 19.4h
[  4.9% 322/6600] Direct S4-Joint MC 38/100 CV=0.6 | time=  7.12s | IPM=  236 | Solved | ETA 19.4h
[  4.9% 323/6600] CV-SDP S4-Joint MC 38/100 CV=0.7 | time=  1.43s | IPM=  138 | Solved | ETA 19.3h
[  4.9% 324/6600] Direct S4-Joint MC 38/100 CV=0.7 | time=  6.91s | IPM=  225 | Solved | ETA 19.3h
[  4.9% 325/6600] CV-SDP S4-Joint MC 38/100 CV=0.8 | time=  1.52s | IPM=  132 | Solved | ETA 19.3h
[  4.9% 326/6600] Direct S4-Joint MC 38/100 CV=0.8 | time=  6.85s | IPM=  220 | Solved | ETA 19.3h
[  5.0% 327/6600] CV-SDP S4-Joint MC 38/100 CV=0.9 | time=  1.43s | IPM=  132 | Solved | ETA 19.2h
[  5.0% 328/6600] Direct S4-Joint MC 38/100 CV=0.9 | time=  6.45s | IPM=  207 | Solved | ETA 19.3h
[  5.0% 329/6600] CV-SDP S4-Joint MC 38/100 CV=1.0 | time=  1.46s | IPM=  138 | Solved | ETA 19.2h
[  5.0% 330/6600] Direct S4-Joint MC 38/100 CV=1.0 | time=  6.38s | IPM=  196 | Solved | ETA 19.2h
[  5.0% 331/6600] CV-SDP S4-Joint MC 39/100 CV=0.0 | time=  1.78s | IPM=  185 | Solved | ETA 19.2h
[  5.0% 332/6600] Direct S4-Joint MC 39/100 CV=0.0 | time=  1.72s | IPM=   34 | Infeasible | ETA 19.1h
[  5.0% 333/6600] CV-SDP S4-Joint MC 39/100 CV=0.1 | time=  1.03s | IPM=   89 | Solved | ETA 19.1h
[  5.1% 334/6600] Direct S4-Joint MC 39/100 CV=0.1 | time= 10.48s | IPM=  335 | Solved | ETA 19.1h
[  5.1% 335/6600] CV-SDP S4-Joint MC 39/100 CV=0.2 | time=  1.03s | IPM=   86 | Solved | ETA 19.1h
[  5.1% 336/6600] Direct S4-Joint MC 39/100 CV=0.2 | time= 10.74s | IPM=  347 | Solved | ETA 19.1h
[  5.1% 337/6600] CV-SDP S4-Joint MC 39/100 CV=0.3 | time=  1.30s | IPM=  113 | Solved | ETA 19.1h
[  5.1% 338/6600] Direct S4-Joint MC 39/100 CV=0.3 | time= 11.38s | IPM=  382 | Solved | ETA 19.1h
[  5.1% 339/6600] CV-SDP S4-Joint MC 39/100 CV=0.4 | time=  1.26s | IPM=  120 | Solved | ETA 19.1h
[  5.2% 340/6600] Direct S4-Joint MC 39/100 CV=0.4 | time=  6.98s | IPM=  225 | Solved | ETA 19.1h
[  5.2% 341/6600] CV-SDP S4-Joint MC 39/100 CV=0.5 | time=  1.35s | IPM=  126 | Solved | ETA 19.1h
[  5.2% 342/6600] Direct S4-Joint MC 39/100 CV=0.5 | time=  7.17s | IPM=  230 | Solved | ETA 19.1h
[  5.2% 343/6600] CV-SDP S4-Joint MC 39/100 CV=0.6 | time=  1.43s | IPM=  132 | Solved | ETA 19.0h
[  5.2% 344/6600] Direct S4-Joint MC 39/100 CV=0.6 | time=  7.08s | IPM=  230 | Solved | ETA 19.0h
[  5.2% 345/6600] CV-SDP S4-Joint MC 39/100 CV=0.7 | time=  1.29s | IPM=  120 | Solved | ETA 19.0h
[  5.2% 346/6600] Direct S4-Joint MC 39/100 CV=0.7 | time=  6.89s | IPM=  225 | Solved | ETA 19.0h
[  5.3% 347/6600] CV-SDP S4-Joint MC 39/100 CV=0.8 | time=  1.38s | IPM=  131 | Solved | ETA 19.0h
[  5.3% 348/6600] Direct S4-Joint MC 39/100 CV=0.8 | time=  6.40s | IPM=  220 | Solved | ETA 19.0h
[  5.3% 349/6600] CV-SDP S4-Joint MC 39/100 CV=0.9 | time=  1.23s | IPM=  125 | Solved | ETA 18.9h
[  5.3% 350/6600] Direct S4-Joint MC 39/100 CV=0.9 | time=  6.91s | IPM=  211 | Solved | ETA 18.9h
[  5.3% 351/6600] CV-SDP S4-Joint MC 39/100 CV=1.0 | time=  1.22s | IPM=  119 | Solved | ETA 18.9h
[  5.3% 352/6600] Direct S4-Joint MC 39/100 CV=1.0 | time=  6.02s | IPM=  200 | Solved | ETA 18.9h
[  5.3% 353/6600] CV-SDP S4-Joint MC 40/100 CV=0.0 | time=  1.62s | IPM=  174 | Solved | ETA 18.9h
[  5.4% 354/6600] Direct S4-Joint MC 40/100 CV=0.0 | time=  1.80s | IPM=   36 | Infeasible | ETA 18.8h
[  5.4% 355/6600] CV-SDP S4-Joint MC 40/100 CV=0.1 | time=  1.07s | IPM=   90 | Solved | ETA 18.8h
[  5.4% 356/6600] Direct S4-Joint MC 40/100 CV=0.1 | time= 10.51s | IPM=  343 | Solved | ETA 18.8h
[  5.4% 357/6600] CV-SDP S4-Joint MC 40/100 CV=0.2 | time=  1.26s | IPM=  113 | Solved | ETA 18.8h
[  5.4% 358/6600] Direct S4-Joint MC 40/100 CV=0.2 | time=  9.46s | IPM=  320 | Solved | ETA 18.8h
[  5.4% 359/6600] CV-SDP S4-Joint MC 40/100 CV=0.3 | time=  1.31s | IPM=  119 | Solved | ETA 18.8h
[  5.5% 360/6600] Direct S4-Joint MC 40/100 CV=0.3 | time= 10.98s | IPM=  364 | Solved | ETA 18.8h
[  5.5% 361/6600] CV-SDP S4-Joint MC 40/100 CV=0.4 | time=  1.30s | IPM=  123 | Solved | ETA 18.8h
[  5.5% 362/6600] Direct S4-Joint MC 40/100 CV=0.4 | time=  7.03s | IPM=  218 | Solved | ETA 18.8h
[  5.5% 363/6600] CV-SDP S4-Joint MC 40/100 CV=0.5 | time=  1.27s | IPM=  118 | Solved | ETA 18.7h
[  5.5% 364/6600] Direct S4-Joint MC 40/100 CV=0.5 | time=  6.95s | IPM=  226 | Solved | ETA 18.8h
[  5.5% 365/6600] CV-SDP S4-Joint MC 40/100 CV=0.6 | time=  1.27s | IPM=  122 | Solved | ETA 18.7h
[  5.5% 366/6600] Direct S4-Joint MC 40/100 CV=0.6 | time=  7.09s | IPM=  230 | Solved | ETA 18.7h
[  5.6% 367/6600] CV-SDP S4-Joint MC 40/100 CV=0.7 | time=  1.21s | IPM=  116 | Solved | ETA 18.7h
[  5.6% 368/6600] Direct S4-Joint MC 40/100 CV=0.7 | time=  6.75s | IPM=  222 | Solved | ETA 18.7h
[  5.6% 369/6600] CV-SDP S4-Joint MC 40/100 CV=0.8 | time=  1.25s | IPM=  115 | Solved | ETA 18.7h
[  5.6% 370/6600] Direct S4-Joint MC 40/100 CV=0.8 | time=  6.86s | IPM=  216 | Solved | ETA 18.7h
[  5.6% 371/6600] CV-SDP S4-Joint MC 40/100 CV=0.9 | time=  1.25s | IPM=  112 | Solved | ETA 18.6h
[  5.6% 372/6600] Direct S4-Joint MC 40/100 CV=0.9 | time=  6.55s | IPM=  206 | Solved | ETA 18.6h
[  5.7% 373/6600] CV-SDP S4-Joint MC 40/100 CV=1.0 | time=  1.23s | IPM=  108 | Solved | ETA 18.6h
[  5.7% 374/6600] Direct S4-Joint MC 40/100 CV=1.0 | time=  6.52s | IPM=  196 | Solved | ETA 18.6h
[  5.7% 375/6600] CV-SDP S4-Joint MC 41/100 CV=0.0 | time=  1.74s | IPM=  185 | Solved | ETA 18.6h
[  5.7% 376/6600] Direct S4-Joint MC 41/100 CV=0.0 | time=  1.79s | IPM=   36 | Infeasible | ETA 18.5h
[  5.7% 377/6600] CV-SDP S4-Joint MC 41/100 CV=0.1 | time=  1.13s | IPM=  103 | Solved | ETA 18.5h
[  5.7% 378/6600] Direct S4-Joint MC 41/100 CV=0.1 | time=  9.82s | IPM=  318 | Solved | ETA 18.5h
[  5.7% 379/6600] CV-SDP S4-Joint MC 41/100 CV=0.2 | time=  1.14s | IPM=  103 | Solved | ETA 18.5h
[  5.8% 380/6600] Direct S4-Joint MC 41/100 CV=0.2 | time= 10.74s | IPM=  361 | Solved | ETA 18.5h
[  5.8% 381/6600] CV-SDP S4-Joint MC 41/100 CV=0.3 | time=  1.11s | IPM=  101 | Solved | ETA 18.5h
[  5.8% 382/6600] Direct S4-Joint MC 41/100 CV=0.3 | time= 11.42s | IPM=  386 | Solved | ETA 18.5h
[  5.8% 383/6600] CV-SDP S4-Joint MC 41/100 CV=0.4 | time=  1.32s | IPM=  126 | Solved | ETA 18.5h
[  5.8% 384/6600] Direct S4-Joint MC 41/100 CV=0.4 | time=  7.14s | IPM=  240 | Solved | ETA 18.5h
[  5.8% 385/6600] CV-SDP S4-Joint MC 41/100 CV=0.5 | time=  1.22s | IPM=  115 | Solved | ETA 18.5h
[  5.8% 386/6600] Direct S4-Joint MC 41/100 CV=0.5 | time=  7.07s | IPM=  234 | Solved | ETA 18.5h
[  5.9% 387/6600] CV-SDP S4-Joint MC 41/100 CV=0.6 | time=  1.19s | IPM=  111 | Solved | ETA 18.4h
[  5.9% 388/6600] Direct S4-Joint MC 41/100 CV=0.6 | time=  7.11s | IPM=  231 | Solved | ETA 18.5h
