[Warning: OpenGL Startup options will be removed in a future release.] 
[Warning: Function narginchk has the same name as a MATLAB built-in. We suggest
you rename the function to avoid a potential name conflict.] 
[> In path (line 109)
In addpath (line 96)] 
============================================================
  CV Stress-Axis Diagnostic: CV-SDP vs Direct PSLR SCA
============================================================
  MC=100, CV grid=[0         0.1         0.2         0.3         0.4         0.5         0.6         0.7         0.8         0.9           1]
  Scenarios: S2 Higher Illumination, S3 More Targets, S4 Joint Stress
  N_T is fixed at 4 for all scenarios.
  Timed runs are quiet; solver-log replay is used for total IPM iterations.
------------------------------------------------------------
Scenario 1/3: S2 Higher Illumination
  N_T=4, N=16, L=4, Q=1.00, P_des=1.10 Pmax/N
CVX Warning:
   Models involving "log" or other functions in the log, exp, and entropy
   family are solved using an experimental successive approximation method.
   This method is slower and less reliable than the method CVX employs for
   other models. Please see the section of the user's guide entitled
       <a href="file:////home/wonill/matlab/cvx/doc/advanced.html#the-successive-approximation-method">The successive approximation method</a>
   for more details about the approach, and for instructions on how to
   suppress this warning message in the future.
[  0.0%   1/6600] CV-SDP S2-Illum MC 32/100 CV=0.0 | time=  3.73s | IPM=  184 | Solved | ETA 10.9h
[  2.9% 191/6600] CV-SDP S3-Tgts  MC 34/100 CV=0.7 | time=  1.99s | IPM=  127 | Solved | ETA 20.3h
[  2.9% 192/6600] Direct S3-Tgts  MC 34/100 CV=0.7 | time=  8.60s | IPM=  176 | Solved | ETA 20.4h
[  2.9% 193/6600] CV-SDP S3-Tgts  MC 34/100 CV=0.8 | time=  1.72s | IPM=  104 | Solved | ETA 20.3h
[  2.9% 194/6600] Direct S3-Tgts  MC 34/100 CV=0.8 | time=  8.72s | IPM=  176 | Solved | ETA 20.3h
[  3.0% 195/6600] CV-SDP S3-Tgts  MC 34/100 CV=0.9 | time=  1.64s | IPM=  101 | Solved | ETA 20.3h
[  3.0% 196/6600] Direct S3-Tgts  MC 34/100 CV=0.9 | time=  8.51s | IPM=  176 | Solved | ETA 20.3h
[  3.0% 197/6600] CV-SDP S3-Tgts  MC 34/100 CV=1.0 | time=  1.66s | IPM=  100 | Solved | ETA 20.2h
[  3.0% 198/6600] Direct S3-Tgts  MC 34/100 CV=1.0 | time=  8.52s | IPM=  175 | Solved | ETA 20.3h
[  3.0% 199/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.0 | time=  2.70s | IPM=  184 | Solved | ETA 20.2h
[  3.0% 200/6600] Direct S3-Tgts  MC 35/100 CV=0.0 | time=  4.99s | IPM=  114 | Failed | ETA 20.2h
[  3.0% 201/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.1 | time=  1.51s | IPM=   92 | Solved | ETA 20.1h
[  3.1% 202/6600] Direct S3-Tgts  MC 35/100 CV=0.1 | time= 15.64s | IPM=  366 | Solved | ETA 20.3h
[  3.1% 203/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.2 | time=  1.52s | IPM=   91 | Solved | ETA 20.2h
[  3.1% 204/6600] Direct S3-Tgts  MC 35/100 CV=0.2 | time= 20.13s | IPM=  447 | Solved | ETA 20.5h
[  3.1% 205/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.3 | time=  1.64s | IPM=   96 | Solved | ETA 20.4h
[  3.1% 206/6600] Direct S3-Tgts  MC 35/100 CV=0.3 | time= 15.40s | IPM=  347 | Solved | ETA 20.6h
[  3.1% 207/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.4 | time=  1.65s | IPM=  100 | Solved | ETA 20.5h
[  3.2% 208/6600] Direct S3-Tgts  MC 35/100 CV=0.4 | time= 14.16s | IPM=  302 | Solved | ETA 20.6h
[  3.2% 209/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.5 | time=  1.91s | IPM=  121 | Solved | ETA 20.6h
[  3.2% 210/6600] Direct S3-Tgts  MC 35/100 CV=0.5 | time=  9.71s | IPM=  209 | Solved | ETA 20.6h
[  3.2% 211/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.6 | time=  1.95s | IPM=  124 | Solved | ETA 20.6h
[  3.2% 212/6600] Direct S3-Tgts  MC 35/100 CV=0.6 | time=  9.45s | IPM=  203 | Solved | ETA 20.6h
[  3.2% 213/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.7 | time=  1.96s | IPM=  125 | Solved | ETA 20.5h
[  3.2% 214/6600] Direct S3-Tgts  MC 35/100 CV=0.7 | time=  9.20s | IPM=  193 | Solved | ETA 20.6h
[  3.3% 215/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.8 | time=  1.99s | IPM=  126 | Solved | ETA 20.5h
[  3.3% 216/6600] Direct S3-Tgts  MC 35/100 CV=0.8 | time=  9.27s | IPM=  197 | Solved | ETA 20.6h
[  3.3% 217/6600] CV-SDP S3-Tgts  MC 35/100 CV=0.9 | time=  2.20s | IPM=  144 | Solved | ETA 20.5h
[  3.3% 218/6600] Direct S3-Tgts  MC 35/100 CV=0.9 | time=  8.58s | IPM=  175 | Solved | ETA 20.6h
[  3.3% 219/6600] CV-SDP S3-Tgts  MC 35/100 CV=1.0 | time=  2.16s | IPM=  141 | Solved | ETA 20.5h
[  3.3% 220/6600] Direct S3-Tgts  MC 35/100 CV=1.0 | time=  8.69s | IPM=  175 | Solved | ETA 20.5h
[  3.3% 221/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.0 | time=  2.79s | IPM=  187 | Solved | ETA 20.5h
[  3.4% 222/6600] Direct S3-Tgts  MC 36/100 CV=0.0 | time=  7.73s | IPM=  195 | Failed | ETA 20.5h
[  3.4% 223/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.1 | time=  1.63s | IPM=  100 | Solved | ETA 20.5h
[  3.4% 224/6600] Direct S3-Tgts  MC 36/100 CV=0.1 | time= 17.36s | IPM=  374 | Solved | ETA 20.6h
[  3.4% 225/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.2 | time=  1.69s | IPM=  104 | Solved | ETA 20.6h
[  3.4% 226/6600] Direct S3-Tgts  MC 36/100 CV=0.2 | time= 15.19s | IPM=  342 | Solved | ETA 20.7h
[  3.4% 227/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.3 | time=  1.56s | IPM=  100 | Solved | ETA 20.6h
[  3.5% 228/6600] Direct S3-Tgts  MC 36/100 CV=0.3 | time= 13.80s | IPM=  322 | Solved | ETA 20.8h
[  3.5% 229/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.4 | time=  1.49s | IPM=   96 | Solved | ETA 20.7h
[  3.5% 230/6600] Direct S3-Tgts  MC 36/100 CV=0.4 | time= 13.13s | IPM=  294 | Solved | ETA 20.8h
[  3.5% 231/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.5 | time=  1.77s | IPM=  117 | Solved | ETA 20.7h
[  3.5% 232/6600] Direct S3-Tgts  MC 36/100 CV=0.5 | time=  8.56s | IPM=  182 | Solved | ETA 20.8h
[  3.5% 233/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.6 | time=  1.90s | IPM=  120 | Solved | ETA 20.7h
[  3.5% 234/6600] Direct S3-Tgts  MC 36/100 CV=0.6 | time=  8.69s | IPM=  184 | Solved | ETA 20.7h
[  3.6% 235/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.7 | time=  1.83s | IPM=  115 | Solved | ETA 20.7h
[  3.6% 236/6600] Direct S3-Tgts  MC 36/100 CV=0.7 | time=  8.24s | IPM=  177 | Solved | ETA 20.7h
[  3.6% 237/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.8 | time=  1.76s | IPM=  114 | Solved | ETA 20.6h
[  3.6% 238/6600] Direct S3-Tgts  MC 36/100 CV=0.8 | time=  8.20s | IPM=  175 | Solved | ETA 20.7h
[  3.6% 239/6600] CV-SDP S3-Tgts  MC 36/100 CV=0.9 | time=  1.73s | IPM=  115 | Solved | ETA 20.6h
[  3.6% 240/6600] Direct S3-Tgts  MC 36/100 CV=0.9 | time=  8.15s | IPM=  175 | Solved | ETA 20.6h
[  3.7% 241/6600] CV-SDP S3-Tgts  MC 36/100 CV=1.0 | time=  1.71s | IPM=  113 | Solved | ETA 20.6h
[  3.7% 242/6600] Direct S3-Tgts  MC 36/100 CV=1.0 | time=  8.03s | IPM=  175 | Solved | ETA 20.6h
[  3.7% 243/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.0 | time=  4.73s | IPM=  337 | Solved | ETA 20.6h
[  3.7% 244/6600] Direct S3-Tgts  MC 37/100 CV=0.0 | time= 16.89s | IPM=  430 | Solved | ETA 20.7h
[  3.7% 245/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.1 | time=  3.34s | IPM=  220 | Solved | ETA 20.7h
[  3.7% 246/6600] Direct S3-Tgts  MC 37/100 CV=0.1 | time= 41.20s | IPM=  961 | Solved | ETA 21.2h
[  3.7% 247/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.2 | time=  3.30s | IPM=  214 | Solved | ETA 21.2h
[  3.8% 248/6600] Direct S3-Tgts  MC 37/100 CV=0.2 | time= 19.21s | IPM=  435 | Solved | ETA 21.4h
[  3.8% 249/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.3 | time=  3.16s | IPM=  197 | Solved | ETA 21.3h
[  3.8% 250/6600] Direct S3-Tgts  MC 37/100 CV=0.3 | time= 14.85s | IPM=  336 | Solved | ETA 21.4h
[  3.8% 251/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.4 | time=  2.87s | IPM=  174 | Solved | ETA 21.4h
[  3.8% 252/6600] Direct S3-Tgts  MC 37/100 CV=0.4 | time= 13.81s | IPM=  296 | Solved | ETA 21.5h
[  3.8% 253/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.5 | time=  1.49s | IPM=   87 | Solved | ETA 21.4h
[  3.8% 254/6600] Direct S3-Tgts  MC 37/100 CV=0.5 | time=  9.03s | IPM=  190 | Solved | ETA 21.5h
[  3.9% 255/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.6 | time=  1.86s | IPM=  119 | Solved | ETA 21.4h
[  3.9% 256/6600] Direct S3-Tgts  MC 37/100 CV=0.6 | time=  8.90s | IPM=  181 | Solved | ETA 21.4h
[  3.9% 257/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.7 | time=  1.75s | IPM=  108 | Solved | ETA 21.4h
[  3.9% 258/6600] Direct S3-Tgts  MC 37/100 CV=0.7 | time=  8.50s | IPM=  180 | Solved | ETA 21.4h
[  3.9% 259/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.8 | time=  1.68s | IPM=  105 | Solved | ETA 21.3h
[  3.9% 260/6600] Direct S3-Tgts  MC 37/100 CV=0.8 | time=  8.72s | IPM=  176 | Solved | ETA 21.4h
[  4.0% 261/6600] CV-SDP S3-Tgts  MC 37/100 CV=0.9 | time=  1.80s | IPM=  110 | Solved | ETA 21.3h
[  4.0% 262/6600] Direct S3-Tgts  MC 37/100 CV=0.9 | time=  8.56s | IPM=  176 | Solved | ETA 21.3h
[  4.0% 263/6600] CV-SDP S3-Tgts  MC 37/100 CV=1.0 | time=  1.60s | IPM=  101 | Solved | ETA 21.3h
[  4.0% 264/6600] Direct S3-Tgts  MC 37/100 CV=1.0 | time=  8.47s | IPM=  171 | Solved | ETA 21.3h
Scenario 3/3: S4 Joint QoS + Illumination
  N_T=4, N=16, L=4, Q=2.00, P_des=1.10 Pmax/N
[  4.0% 265/6600] CV-SDP S4-Joint MC 32/100 CV=0.0 | time=  1.75s | IPM=  185 | Solved | ETA 21.2h
[  4.0% 266/6600] Direct S4-Joint MC 32/100 CV=0.0 | time=  2.27s | IPM=   55 | Infeasible | ETA 21.2h
[  4.0% 267/6600] CV-SDP S4-Joint MC 32/100 CV=0.1 | time=  1.35s | IPM=  119 | Solved | ETA 21.1h
[  4.1% 268/6600] Direct S4-Joint MC 32/100 CV=0.1 | time= 10.35s | IPM=  339 | Solved | ETA 21.2h
[  4.1% 269/6600] CV-SDP S4-Joint MC 32/100 CV=0.2 | time=  1.25s | IPM=  110 | Solved | ETA 21.1h
[  4.1% 270/6600] Direct S4-Joint MC 32/100 CV=0.2 | time= 10.83s | IPM=  355 | Solved | ETA 21.2h
[  4.1% 271/6600] CV-SDP S4-Joint MC 32/100 CV=0.3 | time=  1.35s | IPM=  114 | Solved | ETA 21.1h
[  4.1% 272/6600] Direct S4-Joint MC 32/100 CV=0.3 | time= 12.65s | IPM=  436 | Solved | ETA 21.2h
[  4.1% 273/6600] CV-SDP S4-Joint MC 32/100 CV=0.4 | time=  1.30s | IPM=  120 | Solved | ETA 21.1h
[  4.2% 274/6600] Direct S4-Joint MC 32/100 CV=0.4 | time=  8.17s | IPM=  277 | Solved | ETA 21.2h
[  4.2% 275/6600] CV-SDP S4-Joint MC 32/100 CV=0.5 | time=  1.38s | IPM=  125 | Solved | ETA 21.1h
[  4.2% 276/6600] Direct S4-Joint MC 32/100 CV=0.5 | time=  8.33s | IPM=  277 | Solved | ETA 21.1h
[  4.2% 277/6600] CV-SDP S4-Joint MC 32/100 CV=0.6 | time=  1.31s | IPM=  117 | Solved | ETA 21.1h
[  4.2% 278/6600] Direct S4-Joint MC 32/100 CV=0.6 | time=  8.03s | IPM=  276 | Solved | ETA 21.1h
[  4.2% 279/6600] CV-SDP S4-Joint MC 32/100 CV=0.7 | time=  1.33s | IPM=  127 | Solved | ETA 21.0h
[  4.2% 280/6600] Direct S4-Joint MC 32/100 CV=0.7 | time=  7.97s | IPM=  271 | Solved | ETA 21.0h
[  4.3% 281/6600] CV-SDP S4-Joint MC 32/100 CV=0.8 | time=  1.47s | IPM=  139 | Solved | ETA 21.0h
[  4.3% 282/6600] Direct S4-Joint MC 32/100 CV=0.8 | time=  7.17s | IPM=  233 | Solved | ETA 21.0h
[  4.3% 283/6600] CV-SDP S4-Joint MC 32/100 CV=0.9 | time=  1.45s | IPM=  143 | Solved | ETA 20.9h
[  4.3% 284/6600] Direct S4-Joint MC 32/100 CV=0.9 | time=  7.62s | IPM=  253 | Solved | ETA 20.9h
[  4.3% 285/6600] CV-SDP S4-Joint MC 32/100 CV=1.0 | time=  1.38s | IPM=  136 | Solved | ETA 20.9h
[  4.3% 286/6600] Direct S4-Joint MC 32/100 CV=1.0 | time=  7.28s | IPM=  235 | Solved | ETA 20.9h
[  4.3% 287/6600] CV-SDP S4-Joint MC 33/100 CV=0.0 | time=  2.08s | IPM=  231 | Solved | ETA 20.8h
[  4.4% 288/6600] Direct S4-Joint MC 33/100 CV=0.0 | time=  1.44s | IPM=   18 | Infeasible | ETA 20.8h
[  4.4% 289/6600] CV-SDP S4-Joint MC 33/100 CV=0.1 | time=  1.33s | IPM=  109 | Solved | ETA 20.7h
[  4.4% 290/6600] Direct S4-Joint MC 33/100 CV=0.1 | time= 10.48s | IPM=  332 | Solved | ETA 20.8h
[  4.4% 291/6600] CV-SDP S4-Joint MC 33/100 CV=0.2 | time=  1.21s | IPM=  110 | Solved | ETA 20.7h
[  4.4% 292/6600] Direct S4-Joint MC 33/100 CV=0.2 | time= 11.17s | IPM=  365 | Solved | ETA 20.8h
[  4.4% 293/6600] CV-SDP S4-Joint MC 33/100 CV=0.3 | time=  1.22s | IPM=  115 | Solved | ETA 20.7h
[  4.5% 294/6600] Direct S4-Joint MC 33/100 CV=0.3 | time= 12.40s | IPM=  432 | Solved | ETA 20.8h
[  4.5% 295/6600] CV-SDP S4-Joint MC 33/100 CV=0.4 | time=  1.23s | IPM=  115 | Solved | ETA 20.7h
[  4.5% 296/6600] Direct S4-Joint MC 33/100 CV=0.4 | time=  7.83s | IPM=  266 | Solved | ETA 20.8h
[  4.5% 297/6600] CV-SDP S4-Joint MC 33/100 CV=0.5 | time=  1.27s | IPM=  114 | Solved | ETA 20.7h
[  4.5% 298/6600] Direct S4-Joint MC 33/100 CV=0.5 | time=  7.54s | IPM=  276 | Solved | ETA 20.7h
[  4.5% 299/6600] CV-SDP S4-Joint MC 33/100 CV=0.6 | time=  1.26s | IPM=  124 | Solved | ETA 20.7h
[  4.5% 300/6600] Direct S4-Joint MC 33/100 CV=0.6 | time=  7.54s | IPM=  276 | Solved | ETA 20.7h
[  4.6% 301/6600] CV-SDP S4-Joint MC 33/100 CV=0.7 | time=  1.49s | IPM=  148 | Solved | ETA 20.6h
[  4.6% 302/6600] Direct S4-Joint MC 33/100 CV=0.7 | time=  7.21s | IPM=  244 | Solved | ETA 20.6h
[  4.6% 303/6600] CV-SDP S4-Joint MC 33/100 CV=0.8 | time=  1.50s | IPM=  144 | Solved | ETA 20.6h
[  4.6% 304/6600] Direct S4-Joint MC 33/100 CV=0.8 | time=  7.23s | IPM=  234 | Solved | ETA 20.6h
[  4.6% 305/6600] CV-SDP S4-Joint MC 33/100 CV=0.9 | time=  1.45s | IPM=  139 | Solved | ETA 20.5h
[  4.6% 306/6600] Direct S4-Joint MC 33/100 CV=0.9 | time=  7.88s | IPM=  258 | Solved | ETA 20.6h
[  4.7% 307/6600] CV-SDP S4-Joint MC 33/100 CV=1.0 | time=  1.43s | IPM=  136 | Solved | ETA 20.5h
[  4.7% 308/6600] Direct S4-Joint MC 33/100 CV=1.0 | time=  7.40s | IPM=  240 | Solved | ETA 20.5h
[  4.7% 309/6600] CV-SDP S4-Joint MC 34/100 CV=0.0 | time=  1.98s | IPM=  217 | Solved | ETA 20.5h
[  4.7% 310/6600] Direct S4-Joint MC 34/100 CV=0.0 | time=  2.68s | IPM=   72 | Failed | ETA 20.4h
[  4.7% 311/6600] CV-SDP S4-Joint MC 34/100 CV=0.1 | time=  1.24s | IPM=  118 | Solved | ETA 20.4h
[  4.7% 312/6600] Direct S4-Joint MC 34/100 CV=0.1 | time= 10.14s | IPM=  331 | Solved | ETA 20.4h
[  4.7% 313/6600] CV-SDP S4-Joint MC 34/100 CV=0.2 | time=  1.22s | IPM=  113 | Solved | ETA 20.4h
[  4.8% 314/6600] Direct S4-Joint MC 34/100 CV=0.2 | time= 10.82s | IPM=  359 | Solved | ETA 20.4h
[  4.8% 315/6600] CV-SDP S4-Joint MC 34/100 CV=0.3 | time=  1.35s | IPM=  123 | Solved | ETA 20.4h
[  4.8% 316/6600] Direct S4-Joint MC 34/100 CV=0.3 | time= 10.87s | IPM=  352 | Solved | ETA 20.4h
[  4.8% 317/6600] CV-SDP S4-Joint MC 34/100 CV=0.4 | time=  1.42s | IPM=  122 | Solved | ETA 20.4h
[  4.8% 318/6600] Direct S4-Joint MC 34/100 CV=0.4 | time=  6.35s | IPM=  220 | Solved | ETA 20.4h
[  4.8% 319/6600] CV-SDP S4-Joint MC 34/100 CV=0.5 | time=  1.33s | IPM=  117 | Solved | ETA 20.3h
[  4.8% 320/6600] Direct S4-Joint MC 34/100 CV=0.5 | time=  6.98s | IPM=  223 | Solved | ETA 20.3h
[  4.9% 321/6600] CV-SDP S4-Joint MC 34/100 CV=0.6 | time=  1.27s | IPM=  123 | Solved | ETA 20.3h
[  4.9% 322/6600] Direct S4-Joint MC 34/100 CV=0.6 | time=  6.98s | IPM=  230 | Solved | ETA 20.3h
[  4.9% 323/6600] CV-SDP S4-Joint MC 34/100 CV=0.7 | time=  1.24s | IPM=  118 | Solved | ETA 20.2h
[  4.9% 324/6600] Direct S4-Joint MC 34/100 CV=0.7 | time=  6.22s | IPM=  216 | Solved | ETA 20.2h
[  4.9% 325/6600] CV-SDP S4-Joint MC 34/100 CV=0.8 | time=  1.26s | IPM=  122 | Solved | ETA 20.2h
[  4.9% 326/6600] Direct S4-Joint MC 34/100 CV=0.8 | time=  6.66s | IPM=  210 | Solved | ETA 20.2h
[  5.0% 327/6600] CV-SDP S4-Joint MC 34/100 CV=0.9 | time=  1.24s | IPM=  119 | Solved | ETA 20.1h
[  5.0% 328/6600] Direct S4-Joint MC 34/100 CV=0.9 | time=  6.49s | IPM=  202 | Solved | ETA 20.1h
[  5.0% 329/6600] CV-SDP S4-Joint MC 34/100 CV=1.0 | time=  1.29s | IPM=  115 | Solved | ETA 20.1h
[  5.0% 330/6600] Direct S4-Joint MC 34/100 CV=1.0 | time=  6.28s | IPM=  190 | Solved | ETA 20.1h
[  5.0% 331/6600] CV-SDP S4-Joint MC 35/100 CV=0.0 | time=  1.71s | IPM=  178 | Solved | ETA 20.0h
[  5.0% 332/6600] Direct S4-Joint MC 35/100 CV=0.0 | time=  1.49s | IPM=   18 | Infeasible | ETA 20.0h
[  5.0% 333/6600] CV-SDP S4-Joint MC 35/100 CV=0.1 | time=  1.03s | IPM=   88 | Solved | ETA 19.9h
[  5.1% 334/6600] Direct S4-Joint MC 35/100 CV=0.1 | time= 10.69s | IPM=  360 | Solved | ETA 20.0h
[  5.1% 335/6600] CV-SDP S4-Joint MC 35/100 CV=0.2 | time=  1.07s | IPM=   89 | Solved | ETA 19.9h
[  5.1% 336/6600] Direct S4-Joint MC 35/100 CV=0.2 | time= 10.68s | IPM=  344 | Solved | ETA 20.0h
[  5.1% 337/6600] CV-SDP S4-Joint MC 35/100 CV=0.3 | time=  1.04s | IPM=   91 | Solved | ETA 19.9h
[  5.1% 338/6600] Direct S4-Joint MC 35/100 CV=0.3 | time= 10.35s | IPM=  346 | Solved | ETA 20.0h
[  5.1% 339/6600] CV-SDP S4-Joint MC 35/100 CV=0.4 | time=  1.29s | IPM=  117 | Solved | ETA 19.9h
[  5.2% 340/6600] Direct S4-Joint MC 35/100 CV=0.4 | time= 10.55s | IPM=  343 | Solved | ETA 20.0h
[  5.2% 341/6600] CV-SDP S4-Joint MC 35/100 CV=0.5 | time=  1.27s | IPM=  118 | Solved | ETA 19.9h
[  5.2% 342/6600] Direct S4-Joint MC 35/100 CV=0.5 | time=  7.10s | IPM=  232 | Solved | ETA 19.9h
[  5.2% 343/6600] CV-SDP S4-Joint MC 35/100 CV=0.6 | time=  1.31s | IPM=  124 | Solved | ETA 19.9h
[  5.2% 344/6600] Direct S4-Joint MC 35/100 CV=0.6 | time=  6.94s | IPM=  230 | Solved | ETA 19.9h
[  5.2% 345/6600] CV-SDP S4-Joint MC 35/100 CV=0.7 | time=  1.33s | IPM=  125 | Solved | ETA 19.8h
[  5.2% 346/6600] Direct S4-Joint MC 35/100 CV=0.7 | time=  6.84s | IPM=  224 | Solved | ETA 19.9h
[  5.3% 347/6600] CV-SDP S4-Joint MC 35/100 CV=0.8 | time=  1.27s | IPM=  120 | Solved | ETA 19.8h
[  5.3% 348/6600] Direct S4-Joint MC 35/100 CV=0.8 | time=  6.52s | IPM=  217 | Solved | ETA 19.8h
[  5.3% 349/6600] CV-SDP S4-Joint MC 35/100 CV=0.9 | time=  1.25s | IPM=  122 | Solved | ETA 19.8h
[  5.3% 350/6600] Direct S4-Joint MC 35/100 CV=0.9 | time=  6.12s | IPM=  203 | Solved | ETA 19.8h
[  5.3% 351/6600] CV-SDP S4-Joint MC 35/100 CV=1.0 | time=  1.22s | IPM=  120 | Solved | ETA 19.7h
[  5.3% 352/6600] Direct S4-Joint MC 35/100 CV=1.0 | time=  5.94s | IPM=  190 | Solved | ETA 19.7h
[  5.3% 353/6600] CV-SDP S4-Joint MC 36/100 CV=0.0 | time=  1.67s | IPM=  185 | Solved | ETA 19.7h
[  5.4% 354/6600] Direct S4-Joint MC 36/100 CV=0.0 | time=  1.85s | IPM=   37 | Infeasible | ETA 19.6h
[  5.4% 355/6600] CV-SDP S4-Joint MC 36/100 CV=0.1 | time=  1.00s | IPM=   91 | Solved | ETA 19.6h
[  5.4% 356/6600] Direct S4-Joint MC 36/100 CV=0.1 | time=  9.40s | IPM=  321 | Solved | ETA 19.6h
[  5.4% 357/6600] CV-SDP S4-Joint MC 36/100 CV=0.2 | time=  0.98s | IPM=   91 | Solved | ETA 19.6h
[  5.4% 358/6600] Direct S4-Joint MC 36/100 CV=0.2 | time=  9.78s | IPM=  340 | Solved | ETA 19.6h
[  5.4% 359/6600] CV-SDP S4-Joint MC 36/100 CV=0.3 | time=  1.01s | IPM=   95 | Solved | ETA 19.6h
[  5.5% 360/6600] Direct S4-Joint MC 36/100 CV=0.3 | time= 10.60s | IPM=  389 | Solved | ETA 19.6h
[  5.5% 361/6600] CV-SDP S4-Joint MC 36/100 CV=0.4 | time=  1.12s | IPM=  111 | Solved | ETA 19.6h
[  5.5% 362/6600] Direct S4-Joint MC 36/100 CV=0.4 | time=  6.45s | IPM=  225 | Solved | ETA 19.6h
[  5.5% 363/6600] CV-SDP S4-Joint MC 36/100 CV=0.5 | time=  1.14s | IPM=  115 | Solved | ETA 19.5h
[  5.5% 364/6600] Direct S4-Joint MC 36/100 CV=0.5 | time=  6.70s | IPM=  230 | Solved | ETA 19.5h
[  5.5% 365/6600] CV-SDP S4-Joint MC 36/100 CV=0.6 | time=  1.09s | IPM=  116 | Solved | ETA 19.5h
[  5.5% 366/6600] Direct S4-Joint MC 36/100 CV=0.6 | time=  6.58s | IPM=  230 | Solved | ETA 19.5h
[  5.6% 367/6600] CV-SDP S4-Joint MC 36/100 CV=0.7 | time=  1.24s | IPM=  123 | Solved | ETA 19.4h
[  5.6% 368/6600] Direct S4-Joint MC 36/100 CV=0.7 | time=  6.53s | IPM=  225 | Solved | ETA 19.4h
[  5.6% 369/6600] CV-SDP S4-Joint MC 36/100 CV=0.8 | time=  1.34s | IPM=  122 | Solved | ETA 19.4h
[  5.6% 370/6600] Direct S4-Joint MC 36/100 CV=0.8 | time=  6.58s | IPM=  211 | Solved | ETA 19.4h
[  5.6% 371/6600] CV-SDP S4-Joint MC 36/100 CV=0.9 | time=  1.19s | IPM=  117 | Solved | ETA 19.4h
[  5.6% 372/6600] Direct S4-Joint MC 36/100 CV=0.9 | time=  5.93s | IPM=  205 | Solved | ETA 19.4h
[  5.7% 373/6600] CV-SDP S4-Joint MC 36/100 CV=1.0 | time=  1.04s | IPM=  108 | Solved | ETA 19.3h
[  5.7% 374/6600] Direct S4-Joint MC 36/100 CV=1.0 | time=  5.76s | IPM=  191 | Solved | ETA 19.3h
[  5.7% 375/6600] CV-SDP S4-Joint MC 37/100 CV=0.0 | time=  1.52s | IPM=  174 | Solved | ETA 19.3h
[  5.7% 376/6600] Direct S4-Joint MC 37/100 CV=0.0 | time=  2.09s | IPM=   54 | Infeasible | ETA 19.2h
[  5.7% 377/6600] CV-SDP S4-Joint MC 37/100 CV=0.1 | time=  0.96s | IPM=   89 | Solved | ETA 19.2h
[  5.7% 378/6600] Direct S4-Joint MC 37/100 CV=0.1 | time=  9.64s | IPM=  331 | Solved | ETA 19.2h
[  5.7% 379/6600] CV-SDP S4-Joint MC 37/100 CV=0.2 | time=  0.96s | IPM=   94 | Solved | ETA 19.2h
[  5.8% 380/6600] Direct S4-Joint MC 37/100 CV=0.2 | time=  9.62s | IPM=  343 | Solved | ETA 19.2h
[  5.8% 381/6600] CV-SDP S4-Joint MC 37/100 CV=0.3 | time=  1.01s | IPM=  103 | Solved | ETA 19.2h
[  5.8% 382/6600] Direct S4-Joint MC 37/100 CV=0.3 | time= 10.08s | IPM=  363 | Solved | ETA 19.2h
[  5.8% 383/6600] CV-SDP S4-Joint MC 37/100 CV=0.4 | time=  1.20s | IPM=  142 | Solved | ETA 19.2h
[  5.8% 384/6600] Direct S4-Joint MC 37/100 CV=0.4 | time=  6.25s | IPM=  228 | Solved | ETA 19.2h
[  5.8% 385/6600] CV-SDP S4-Joint MC 37/100 CV=0.5 | time=  1.10s | IPM=  121 | Solved | ETA 19.1h
[  5.8% 386/6600] Direct S4-Joint MC 37/100 CV=0.5 | time=  6.22s | IPM=  230 | Solved | ETA 19.1h
[  5.9% 387/6600] CV-SDP S4-Joint MC 37/100 CV=0.6 | time=  1.05s | IPM=  116 | Solved | ETA 19.1h
[  5.9% 388/6600] Direct S4-Joint MC 37/100 CV=0.6 | time=  6.23s | IPM=  230 | Solved | ETA 19.1h
