[Warning: OpenGL Startup options will be removed in a future release.] 
[Warning: Function narginchk has the same name as a MATLAB built-in. We suggest
you rename the function to avoid a potential name conflict.] 
[> In path (line 109)
In addpath (line 96)] 
============================================================
  CV Stress-Axis Diagnostic: CV-SDP vs Direct PSLR SCA
============================================================
  MC=100, CV grid=[0         0.1         0.2         0.3         0.4         0.5         0.6         0.7         0.8         0.9           1]
  Scenarios: S2 Higher Illumination, S3 More Targets, S4 Joint Stress
  N_T is fixed at 4 for all scenarios.
  Timed runs are quiet; solver-log replay is used for total IPM iterations.
------------------------------------------------------------
Scenario 1/3: S2 Higher Illumination
  N_T=4, N=16, L=4, Q=1.00, P_des=1.10 Pmax/N
CVX Warning:
   Models involving "log" or other functions in the log, exp, and entropy
   family are solved using an experimental successive approximation method.
   This method is slower and less reliable than the method CVX employs for
   other models. Please see the section of the user's guide entitled
       <a href="file:////home/wonill/matlab/cvx/doc/advanced.html#the-successive-approximation-method">The successive approximation method</a>
   for more details about the approach, and for instructions on how to
   suppress this warning message in the future.
[  0.0%   1/6600] CV-SDP S2-Illum MC 88/100 CV=0.0 | time=  4.26s | IPM=  230 | Solved | ETA 12.3h
[  2.9% 192/6600] Direct S3-Tgts  MC 89/100 CV=0.7 | time=  8.58s | IPM=  175 | Solved | ETA 18.0h
[  2.9% 193/6600] CV-SDP S3-Tgts  MC 89/100 CV=0.8 | time=  1.70s | IPM=  102 | Solved | ETA 17.9h
[  2.9% 194/6600] Direct S3-Tgts  MC 89/100 CV=0.8 | time=  8.38s | IPM=  173 | Solved | ETA 18.0h
[  3.0% 195/6600] CV-SDP S3-Tgts  MC 89/100 CV=0.9 | time=  1.60s | IPM=  101 | Solved | ETA 17.9h
[  3.0% 196/6600] Direct S3-Tgts  MC 89/100 CV=0.9 | time=  8.08s | IPM=  173 | Solved | ETA 17.9h
[  3.0% 197/6600] CV-SDP S3-Tgts  MC 89/100 CV=1.0 | time=  1.65s | IPM=  105 | Solved | ETA 17.9h
[  3.0% 198/6600] Direct S3-Tgts  MC 89/100 CV=1.0 | time=  8.05s | IPM=  173 | Solved | ETA 17.9h
[  3.0% 199/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.0 | time=  2.42s | IPM=  170 | Solved | ETA 17.9h
[  3.0% 200/6600] Direct S3-Tgts  MC 90/100 CV=0.0 | time= 10.90s | IPM=  275 | Solved | ETA 18.0h
[  3.0% 201/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.1 | time=  1.50s | IPM=   95 | Solved | ETA 17.9h
[  3.1% 202/6600] Direct S3-Tgts  MC 90/100 CV=0.1 | time= 23.60s | IPM=  563 | Solved | ETA 18.2h
[  3.1% 203/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.2 | time=  1.58s | IPM=  103 | Solved | ETA 18.2h
[  3.1% 204/6600] Direct S3-Tgts  MC 90/100 CV=0.2 | time= 18.75s | IPM=  446 | Solved | ETA 18.4h
[  3.1% 205/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.3 | time=  1.48s | IPM=   96 | Solved | ETA 18.3h
[  3.1% 206/6600] Direct S3-Tgts  MC 90/100 CV=0.3 | time= 15.00s | IPM=  364 | Solved | ETA 18.5h
[  3.1% 207/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.4 | time=  1.49s | IPM=   96 | Solved | ETA 18.4h
[  3.2% 208/6600] Direct S3-Tgts  MC 90/100 CV=0.4 | time=  9.19s | IPM=  212 | Solved | ETA 18.5h
[  3.2% 209/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.5 | time=  1.73s | IPM=  115 | Solved | ETA 18.4h
[  3.2% 210/6600] Direct S3-Tgts  MC 90/100 CV=0.5 | time= 10.27s | IPM=  233 | Solved | ETA 18.5h
[  3.2% 211/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.6 | time=  1.97s | IPM=  124 | Solved | ETA 18.5h
[  3.2% 212/6600] Direct S3-Tgts  MC 90/100 CV=0.6 | time=  8.96s | IPM=  189 | Solved | ETA 18.5h
[  3.2% 213/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.7 | time=  1.85s | IPM=  114 | Solved | ETA 18.5h
[  3.2% 214/6600] Direct S3-Tgts  MC 90/100 CV=0.7 | time=  9.50s | IPM=  206 | Solved | ETA 18.5h
[  3.3% 215/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.8 | time=  2.14s | IPM=  138 | Solved | ETA 18.5h
[  3.3% 216/6600] Direct S3-Tgts  MC 90/100 CV=0.8 | time=  9.51s | IPM=  207 | Solved | ETA 18.6h
[  3.3% 217/6600] CV-SDP S3-Tgts  MC 90/100 CV=0.9 | time=  2.20s | IPM=  139 | Solved | ETA 18.5h
[  3.3% 218/6600] Direct S3-Tgts  MC 90/100 CV=0.9 | time=  9.63s | IPM=  207 | Solved | ETA 18.6h
[  3.3% 219/6600] CV-SDP S3-Tgts  MC 90/100 CV=1.0 | time=  2.25s | IPM=  143 | Solved | ETA 18.5h
[  3.3% 220/6600] Direct S3-Tgts  MC 90/100 CV=1.0 | time=  8.81s | IPM=  185 | Solved | ETA 18.6h
[  3.3% 221/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.0 | time=  2.55s | IPM=  166 | Solved | ETA 18.5h
[  3.4% 222/6600] Direct S3-Tgts  MC 91/100 CV=0.0 | time= 13.13s | IPM=  319 | Inaccurate/Solved | ETA 18.7h
[  3.4% 223/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.1 | time=  1.61s | IPM=   99 | Solved | ETA 18.6h
[  3.4% 224/6600] Direct S3-Tgts  MC 91/100 CV=0.1 | time= 21.17s | IPM=  481 | Solved | ETA 18.8h
[  3.4% 225/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.2 | time=  1.71s | IPM=  105 | Solved | ETA 18.8h
[  3.4% 226/6600] Direct S3-Tgts  MC 91/100 CV=0.2 | time= 14.53s | IPM=  319 | Solved | ETA 18.9h
[  3.4% 227/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.3 | time=  1.66s | IPM=  100 | Solved | ETA 18.9h
[  3.5% 228/6600] Direct S3-Tgts  MC 91/100 CV=0.3 | time= 14.49s | IPM=  317 | Solved | ETA 19.0h
[  3.5% 229/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.4 | time=  1.55s | IPM=   93 | Solved | ETA 18.9h
[  3.5% 230/6600] Direct S3-Tgts  MC 91/100 CV=0.4 | time= 14.05s | IPM=  298 | Solved | ETA 19.1h
[  3.5% 231/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.5 | time=  1.79s | IPM=  107 | Solved | ETA 19.0h
[  3.5% 232/6600] Direct S3-Tgts  MC 91/100 CV=0.5 | time=  8.97s | IPM=  189 | Solved | ETA 19.1h
[  3.5% 233/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.6 | time=  1.87s | IPM=  115 | Solved | ETA 19.0h
[  3.5% 234/6600] Direct S3-Tgts  MC 91/100 CV=0.6 | time=  9.03s | IPM=  190 | Solved | ETA 19.1h
[  3.6% 235/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.7 | time=  1.84s | IPM=  114 | Solved | ETA 19.0h
[  3.6% 236/6600] Direct S3-Tgts  MC 91/100 CV=0.7 | time=  8.69s | IPM=  178 | Solved | ETA 19.0h
[  3.6% 237/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.8 | time=  1.79s | IPM=  111 | Solved | ETA 19.0h
[  3.6% 238/6600] Direct S3-Tgts  MC 91/100 CV=0.8 | time=  8.73s | IPM=  180 | Solved | ETA 19.0h
[  3.6% 239/6600] CV-SDP S3-Tgts  MC 91/100 CV=0.9 | time=  1.67s | IPM=  108 | Solved | ETA 19.0h
[  3.6% 240/6600] Direct S3-Tgts  MC 91/100 CV=0.9 | time=  8.16s | IPM=  180 | Solved | ETA 19.0h
[  3.7% 241/6600] CV-SDP S3-Tgts  MC 91/100 CV=1.0 | time=  1.94s | IPM=  132 | Solved | ETA 19.0h
[  3.7% 242/6600] Direct S3-Tgts  MC 91/100 CV=1.0 | time=  8.26s | IPM=  180 | Solved | ETA 19.0h
[  3.7% 243/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.0 | time=  4.86s | IPM=  340 | Solved | ETA 19.0h
[  3.7% 244/6600] Direct S3-Tgts  MC 92/100 CV=0.0 | time= 13.80s | IPM=  369 | Solved | ETA 19.1h
[  3.7% 245/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.1 | time=  1.59s | IPM=  101 | Solved | ETA 19.0h
[  3.7% 246/6600] Direct S3-Tgts  MC 92/100 CV=0.1 | time= 25.39s | IPM=  616 | Solved | ETA 19.3h
[  3.7% 247/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.2 | time=  1.75s | IPM=  109 | Solved | ETA 19.3h
[  3.8% 248/6600] Direct S3-Tgts  MC 92/100 CV=0.2 | time= 20.45s | IPM=  458 | Solved | ETA 19.5h
[  3.8% 249/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.3 | time=  1.61s | IPM=   95 | Solved | ETA 19.4h
[  3.8% 250/6600] Direct S3-Tgts  MC 92/100 CV=0.3 | time= 14.72s | IPM=  324 | Solved | ETA 19.6h
[  3.8% 251/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.4 | time=  1.67s | IPM=  101 | Solved | ETA 19.5h
[  3.8% 252/6600] Direct S3-Tgts  MC 92/100 CV=0.4 | time= 14.57s | IPM=  315 | Solved | ETA 19.6h
[  3.8% 253/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.5 | time=  1.88s | IPM=  116 | Solved | ETA 19.6h
[  3.8% 254/6600] Direct S3-Tgts  MC 92/100 CV=0.5 | time=  9.27s | IPM=  186 | Solved | ETA 19.6h
[  3.9% 255/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.6 | time=  1.90s | IPM=  115 | Solved | ETA 19.6h
[  3.9% 256/6600] Direct S3-Tgts  MC 92/100 CV=0.6 | time=  8.81s | IPM=  180 | Solved | ETA 19.6h
[  3.9% 257/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.7 | time=  1.77s | IPM=  108 | Solved | ETA 19.5h
[  3.9% 258/6600] Direct S3-Tgts  MC 92/100 CV=0.7 | time=  8.53s | IPM=  176 | Solved | ETA 19.6h
[  3.9% 259/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.8 | time=  1.78s | IPM=  107 | Solved | ETA 19.5h
[  3.9% 260/6600] Direct S3-Tgts  MC 92/100 CV=0.8 | time=  8.52s | IPM=  174 | Solved | ETA 19.6h
[  4.0% 261/6600] CV-SDP S3-Tgts  MC 92/100 CV=0.9 | time=  1.74s | IPM=  107 | Solved | ETA 19.5h
[  4.0% 262/6600] Direct S3-Tgts  MC 92/100 CV=0.9 | time=  8.63s | IPM=  170 | Solved | ETA 19.6h
[  4.0% 263/6600] CV-SDP S3-Tgts  MC 92/100 CV=1.0 | time=  1.69s | IPM=  102 | Solved | ETA 19.5h
[  4.0% 264/6600] Direct S3-Tgts  MC 92/100 CV=1.0 | time=  8.41s | IPM=  170 | Solved | ETA 19.5h
[  4.0% 265/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.0 | time=  2.54s | IPM=  169 | Solved | ETA 19.5h
[  4.0% 266/6600] Direct S3-Tgts  MC 93/100 CV=0.0 | time= 12.04s | IPM=  279 | Solved | ETA 19.6h
[  4.0% 267/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.1 | time=  1.55s | IPM=   90 | Solved | ETA 19.5h
[  4.1% 268/6600] Direct S3-Tgts  MC 93/100 CV=0.1 | time= 17.52s | IPM=  360 | Solved | ETA 19.7h
[  4.1% 269/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.2 | time=  1.47s | IPM=   92 | Solved | ETA 19.6h
[  4.1% 270/6600] Direct S3-Tgts  MC 93/100 CV=0.2 | time= 19.31s | IPM=  447 | Solved | ETA 19.8h
[  4.1% 271/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.3 | time=  1.49s | IPM=   95 | Solved | ETA 19.7h
[  4.1% 272/6600] Direct S3-Tgts  MC 93/100 CV=0.3 | time= 13.77s | IPM=  315 | Solved | ETA 19.8h
[  4.1% 273/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.4 | time=  1.54s | IPM=   92 | Solved | ETA 19.8h
[  4.2% 274/6600] Direct S3-Tgts  MC 93/100 CV=0.4 | time= 13.53s | IPM=  285 | Solved | ETA 19.9h
[  4.2% 275/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.5 | time=  1.92s | IPM=  118 | Solved | ETA 19.8h
[  4.2% 276/6600] Direct S3-Tgts  MC 93/100 CV=0.5 | time=  9.41s | IPM=  192 | Solved | ETA 19.9h
[  4.2% 277/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.6 | time=  1.96s | IPM=  121 | Solved | ETA 19.8h
[  4.2% 278/6600] Direct S3-Tgts  MC 93/100 CV=0.6 | time=  8.70s | IPM=  180 | Solved | ETA 19.9h
[  4.2% 279/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.7 | time=  1.93s | IPM=  119 | Solved | ETA 19.8h
[  4.2% 280/6600] Direct S3-Tgts  MC 93/100 CV=0.7 | time=  8.59s | IPM=  172 | Solved | ETA 19.8h
[  4.3% 281/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.8 | time=  1.78s | IPM=  107 | Solved | ETA 19.8h
[  4.3% 282/6600] Direct S3-Tgts  MC 93/100 CV=0.8 | time=  8.51s | IPM=  170 | Solved | ETA 19.8h
[  4.3% 283/6600] CV-SDP S3-Tgts  MC 93/100 CV=0.9 | time=  1.74s | IPM=  102 | Solved | ETA 19.8h
[  4.3% 284/6600] Direct S3-Tgts  MC 93/100 CV=0.9 | time=  8.51s | IPM=  170 | Solved | ETA 19.8h
[  4.3% 285/6600] CV-SDP S3-Tgts  MC 93/100 CV=1.0 | time=  1.74s | IPM=  102 | Solved | ETA 19.8h
[  4.3% 286/6600] Direct S3-Tgts  MC 93/100 CV=1.0 | time=  8.40s | IPM=  170 | Solved | ETA 19.8h
[  4.3% 287/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.0 | time=  5.39s | IPM=  344 | Solved | ETA 19.8h
[  4.4% 288/6600] Direct S3-Tgts  MC 94/100 CV=0.0 | time=  5.65s | IPM=  132 | Failed | ETA 19.8h
[  4.4% 289/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.1 | time=  3.38s | IPM=  209 | Solved | ETA 19.7h
[  4.4% 290/6600] Direct S3-Tgts  MC 94/100 CV=0.1 | time= 35.51s | IPM=  793 | Solved | ETA 20.1h
[  4.4% 291/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.2 | time=  3.35s | IPM=  201 | Solved | ETA 20.1h
[  4.4% 292/6600] Direct S3-Tgts  MC 94/100 CV=0.2 | time= 14.78s | IPM=  318 | Solved | ETA 20.2h
[  4.4% 293/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.3 | time=  3.43s | IPM=  209 | Solved | ETA 20.1h
[  4.5% 294/6600] Direct S3-Tgts  MC 94/100 CV=0.3 | time= 15.06s | IPM=  328 | Solved | ETA 20.3h
[  4.5% 295/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.4 | time=  3.21s | IPM=  189 | Solved | ETA 20.2h
[  4.5% 296/6600] Direct S3-Tgts  MC 94/100 CV=0.4 | time=  8.91s | IPM=  186 | Solved | ETA 20.3h
[  4.5% 297/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.5 | time=  3.86s | IPM=  243 | Solved | ETA 20.2h
[  4.5% 298/6600] Direct S3-Tgts  MC 94/100 CV=0.5 | time=  8.71s | IPM=  180 | Solved | ETA 20.3h
[  4.5% 299/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.6 | time=  1.97s | IPM=  125 | Solved | ETA 20.2h
[  4.5% 300/6600] Direct S3-Tgts  MC 94/100 CV=0.6 | time=  8.60s | IPM=  180 | Solved | ETA 20.2h
[  4.6% 301/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.7 | time=  1.71s | IPM=  110 | Solved | ETA 20.2h
[  4.6% 302/6600] Direct S3-Tgts  MC 94/100 CV=0.7 | time=  8.21s | IPM=  176 | Solved | ETA 20.2h
[  4.6% 303/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.8 | time=  1.69s | IPM=  108 | Solved | ETA 20.2h
[  4.6% 304/6600] Direct S3-Tgts  MC 94/100 CV=0.8 | time=  8.29s | IPM=  179 | Solved | ETA 20.2h
[  4.6% 305/6600] CV-SDP S3-Tgts  MC 94/100 CV=0.9 | time=  1.57s | IPM=  100 | Solved | ETA 20.1h
[  4.6% 306/6600] Direct S3-Tgts  MC 94/100 CV=0.9 | time=  8.50s | IPM=  175 | Solved | ETA 20.2h
[  4.7% 307/6600] CV-SDP S3-Tgts  MC 94/100 CV=1.0 | time=  1.69s | IPM=  101 | Solved | ETA 20.1h
[  4.7% 308/6600] Direct S3-Tgts  MC 94/100 CV=1.0 | time=  8.66s | IPM=  176 | Solved | ETA 20.1h
Scenario 3/3: S4 Joint QoS + Illumination
  N_T=4, N=16, L=4, Q=2.00, P_des=1.10 Pmax/N
[  4.7% 309/6600] CV-SDP S4-Joint MC 88/100 CV=0.0 | time=  1.68s | IPM=  181 | Solved | ETA 20.1h
[  4.7% 310/6600] Direct S4-Joint MC 88/100 CV=0.0 | time=  2.21s | IPM=   57 | Infeasible | ETA 20.1h
[  4.7% 311/6600] CV-SDP S4-Joint MC 88/100 CV=0.1 | time=  1.04s | IPM=   90 | Solved | ETA 20.0h
[  4.7% 312/6600] Direct S4-Joint MC 88/100 CV=0.1 | time= 10.13s | IPM=  347 | Solved | ETA 20.0h
[  4.7% 313/6600] CV-SDP S4-Joint MC 88/100 CV=0.2 | time=  0.98s | IPM=   90 | Solved | ETA 20.0h
[  4.8% 314/6600] Direct S4-Joint MC 88/100 CV=0.2 | time= 10.43s | IPM=  364 | Solved | ETA 20.0h
[  4.8% 315/6600] CV-SDP S4-Joint MC 88/100 CV=0.3 | time=  1.30s | IPM=  119 | Solved | ETA 20.0h
[  4.8% 316/6600] Direct S4-Joint MC 88/100 CV=0.3 | time= 10.93s | IPM=  367 | Solved | ETA 20.0h
[  4.8% 317/6600] CV-SDP S4-Joint MC 88/100 CV=0.4 | time=  1.29s | IPM=  124 | Solved | ETA 20.0h
[  4.8% 318/6600] Direct S4-Joint MC 88/100 CV=0.4 | time=  7.25s | IPM=  239 | Solved | ETA 20.0h
[  4.8% 319/6600] CV-SDP S4-Joint MC 88/100 CV=0.5 | time=  1.42s | IPM=  139 | Solved | ETA 20.0h
[  4.8% 320/6600] Direct S4-Joint MC 88/100 CV=0.5 | time=  7.11s | IPM=  231 | Solved | ETA 20.0h
[  4.9% 321/6600] CV-SDP S4-Joint MC 88/100 CV=0.6 | time=  1.36s | IPM=  124 | Solved | ETA 19.9h
[  4.9% 322/6600] Direct S4-Joint MC 88/100 CV=0.6 | time=  7.03s | IPM=  230 | Solved | ETA 19.9h
[  4.9% 323/6600] CV-SDP S4-Joint MC 88/100 CV=0.7 | time=  1.38s | IPM=  127 | Solved | ETA 19.9h
[  4.9% 324/6600] Direct S4-Joint MC 88/100 CV=0.7 | time=  6.86s | IPM=  219 | Solved | ETA 19.9h
[  4.9% 325/6600] CV-SDP S4-Joint MC 88/100 CV=0.8 | time=  1.38s | IPM=  124 | Solved | ETA 19.8h
[  4.9% 326/6600] Direct S4-Joint MC 88/100 CV=0.8 | time=  6.91s | IPM=  211 | Solved | ETA 19.8h
[  5.0% 327/6600] CV-SDP S4-Joint MC 88/100 CV=0.9 | time=  1.33s | IPM=  125 | Solved | ETA 19.8h
[  5.0% 328/6600] Direct S4-Joint MC 88/100 CV=0.9 | time=  6.57s | IPM=  207 | Solved | ETA 19.8h
[  5.0% 329/6600] CV-SDP S4-Joint MC 88/100 CV=1.0 | time=  1.57s | IPM=  149 | Solved | ETA 19.8h
[  5.0% 330/6600] Direct S4-Joint MC 88/100 CV=1.0 | time=  6.30s | IPM=  196 | Solved | ETA 19.8h
[  5.0% 331/6600] CV-SDP S4-Joint MC 89/100 CV=0.0 | time=  2.03s | IPM=  221 | Solved | ETA 19.7h
[  5.0% 332/6600] Direct S4-Joint MC 89/100 CV=0.0 | time=  1.42s | IPM=   19 | Infeasible | ETA 19.7h
[  5.0% 333/6600] CV-SDP S4-Joint MC 89/100 CV=0.1 | time=  1.37s | IPM=  130 | Solved | ETA 19.6h
[  5.1% 334/6600] Direct S4-Joint MC 89/100 CV=0.1 | time= 10.10s | IPM=  313 | Solved | ETA 19.7h
[  5.1% 335/6600] CV-SDP S4-Joint MC 89/100 CV=0.2 | time=  1.33s | IPM=  130 | Solved | ETA 19.6h
[  5.1% 336/6600] Direct S4-Joint MC 89/100 CV=0.2 | time=  9.81s | IPM=  337 | Solved | ETA 19.7h
[  5.1% 337/6600] CV-SDP S4-Joint MC 89/100 CV=0.3 | time=  1.28s | IPM=  120 | Solved | ETA 19.6h
[  5.1% 338/6600] Direct S4-Joint MC 89/100 CV=0.3 | time= 10.20s | IPM=  361 | Solved | ETA 19.7h
[  5.1% 339/6600] CV-SDP S4-Joint MC 89/100 CV=0.4 | time=  1.20s | IPM=  121 | Solved | ETA 19.6h
[  5.2% 340/6600] Direct S4-Joint MC 89/100 CV=0.4 | time= 10.52s | IPM=  340 | Solved | ETA 19.7h
[  5.2% 341/6600] CV-SDP S4-Joint MC 89/100 CV=0.5 | time=  1.29s | IPM=  121 | Solved | ETA 19.6h
[  5.2% 342/6600] Direct S4-Joint MC 89/100 CV=0.5 | time=  7.38s | IPM=  240 | Solved | ETA 19.6h
[  5.2% 343/6600] CV-SDP S4-Joint MC 89/100 CV=0.6 | time=  1.37s | IPM=  124 | Solved | ETA 19.6h
[  5.2% 344/6600] Direct S4-Joint MC 89/100 CV=0.6 | time=  7.32s | IPM=  232 | Solved | ETA 19.6h
[  5.2% 345/6600] CV-SDP S4-Joint MC 89/100 CV=0.7 | time=  1.36s | IPM=  120 | Solved | ETA 19.5h
[  5.2% 346/6600] Direct S4-Joint MC 89/100 CV=0.7 | time=  7.02s | IPM=  225 | Solved | ETA 19.5h
[  5.3% 347/6600] CV-SDP S4-Joint MC 89/100 CV=0.8 | time=  1.24s | IPM=  119 | Solved | ETA 19.5h
[  5.3% 348/6600] Direct S4-Joint MC 89/100 CV=0.8 | time=  6.67s | IPM=  212 | Solved | ETA 19.5h
[  5.3% 349/6600] CV-SDP S4-Joint MC 89/100 CV=0.9 | time=  1.48s | IPM=  139 | Solved | ETA 19.5h
[  5.3% 350/6600] Direct S4-Joint MC 89/100 CV=0.9 | time=  6.79s | IPM=  207 | Solved | ETA 19.5h
[  5.3% 351/6600] CV-SDP S4-Joint MC 89/100 CV=1.0 | time=  1.24s | IPM=  117 | Solved | ETA 19.4h
[  5.3% 352/6600] Direct S4-Joint MC 89/100 CV=1.0 | time=  6.44s | IPM=  199 | Solved | ETA 19.4h
[  5.3% 353/6600] CV-SDP S4-Joint MC 90/100 CV=0.0 | time=  1.66s | IPM=  175 | Solved | ETA 19.4h
[  5.4% 354/6600] Direct S4-Joint MC 90/100 CV=0.0 | time=  1.39s | IPM=   17 | Infeasible | ETA 19.3h
[  5.4% 355/6600] CV-SDP S4-Joint MC 90/100 CV=0.1 | time=  1.06s | IPM=   91 | Solved | ETA 19.3h
[  5.4% 356/6600] Direct S4-Joint MC 90/100 CV=0.1 | time= 11.04s | IPM=  358 | Solved | ETA 19.3h
[  5.4% 357/6600] CV-SDP S4-Joint MC 90/100 CV=0.2 | time=  1.07s | IPM=   90 | Solved | ETA 19.3h
[  5.4% 358/6600] Direct S4-Joint MC 90/100 CV=0.2 | time= 10.53s | IPM=  344 | Solved | ETA 19.3h
[  5.4% 359/6600] CV-SDP S4-Joint MC 90/100 CV=0.3 | time=  1.06s | IPM=   90 | Solved | ETA 19.3h
[  5.5% 360/6600] Direct S4-Joint MC 90/100 CV=0.3 | time= 11.43s | IPM=  386 | Solved | ETA 19.4h
[  5.5% 361/6600] CV-SDP S4-Joint MC 90/100 CV=0.4 | time=  1.29s | IPM=  113 | Solved | ETA 19.3h
[  5.5% 362/6600] Direct S4-Joint MC 90/100 CV=0.4 | time=  6.86s | IPM=  223 | Solved | ETA 19.3h
[  5.5% 363/6600] CV-SDP S4-Joint MC 90/100 CV=0.5 | time=  1.21s | IPM=  110 | Solved | ETA 19.3h
[  5.5% 364/6600] Direct S4-Joint MC 90/100 CV=0.5 | time=  6.87s | IPM=  230 | Solved | ETA 19.3h
[  5.5% 365/6600] CV-SDP S4-Joint MC 90/100 CV=0.6 | time=  1.34s | IPM=  129 | Solved | ETA 19.2h
[  5.5% 366/6600] Direct S4-Joint MC 90/100 CV=0.6 | time=  7.10s | IPM=  233 | Solved | ETA 19.3h
[  5.6% 367/6600] CV-SDP S4-Joint MC 90/100 CV=0.7 | time=  1.30s | IPM=  122 | Solved | ETA 19.2h
[  5.6% 368/6600] Direct S4-Joint MC 90/100 CV=0.7 | time=  6.87s | IPM=  225 | Solved | ETA 19.2h
[  5.6% 369/6600] CV-SDP S4-Joint MC 90/100 CV=0.8 | time=  1.30s | IPM=  124 | Solved | ETA 19.2h
[  5.6% 370/6600] Direct S4-Joint MC 90/100 CV=0.8 | time=  6.70s | IPM=  220 | Solved | ETA 19.2h
[  5.6% 371/6600] CV-SDP S4-Joint MC 90/100 CV=0.9 | time=  1.31s | IPM=  119 | Solved | ETA 19.1h
[  5.6% 372/6600] Direct S4-Joint MC 90/100 CV=0.9 | time=  6.70s | IPM=  207 | Solved | ETA 19.2h
[  5.7% 373/6600] CV-SDP S4-Joint MC 90/100 CV=1.0 | time=  1.38s | IPM=  119 | Solved | ETA 19.1h
[  5.7% 374/6600] Direct S4-Joint MC 90/100 CV=1.0 | time=  6.33s | IPM=  200 | Solved | ETA 19.1h
[  5.7% 375/6600] CV-SDP S4-Joint MC 91/100 CV=0.0 | time=  1.70s | IPM=  184 | Solved | ETA 19.1h
[  5.7% 376/6600] Direct S4-Joint MC 91/100 CV=0.0 | time=  2.09s | IPM=   49 | Infeasible | ETA 19.0h
[  5.7% 377/6600] CV-SDP S4-Joint MC 91/100 CV=0.1 | time=  0.99s | IPM=   93 | Solved | ETA 19.0h
[  5.7% 378/6600] Direct S4-Joint MC 91/100 CV=0.1 | time=  9.40s | IPM=  332 | Solved | ETA 19.0h
[  5.7% 379/6600] CV-SDP S4-Joint MC 91/100 CV=0.2 | time=  1.19s | IPM=  117 | Solved | ETA 19.0h
[  5.8% 380/6600] Direct S4-Joint MC 91/100 CV=0.2 | time=  9.33s | IPM=  340 | Solved | ETA 19.0h
[  5.8% 381/6600] CV-SDP S4-Joint MC 91/100 CV=0.3 | time=  1.15s | IPM=  114 | Solved | ETA 19.0h
[  5.8% 382/6600] Direct S4-Joint MC 91/100 CV=0.3 | time= 10.31s | IPM=  370 | Solved | ETA 19.0h
[  5.8% 383/6600] CV-SDP S4-Joint MC 91/100 CV=0.4 | time=  1.17s | IPM=  119 | Solved | ETA 19.0h
[  5.8% 384/6600] Direct S4-Joint MC 91/100 CV=0.4 | time=  6.26s | IPM=  222 | Solved | ETA 19.0h
[  5.8% 385/6600] CV-SDP S4-Joint MC 91/100 CV=0.5 | time=  1.17s | IPM=  124 | Solved | ETA 18.9h
[  5.8% 386/6600] Direct S4-Joint MC 91/100 CV=0.5 | time=  6.39s | IPM=  226 | Solved | ETA 18.9h
[  5.9% 387/6600] CV-SDP S4-Joint MC 91/100 CV=0.6 | time=  1.16s | IPM=  123 | Solved | ETA 18.9h
