[Warning: OpenGL Startup options will be removed in a future release.] 
[Warning: Function narginchk has the same name as a MATLAB built-in. We suggest
you rename the function to avoid a potential name conflict.] 
[> In path (line 109)
In addpath (line 96)] 
============================================================
  CV Stress-Axis Diagnostic: CV-SDP vs Direct PSLR SCA
============================================================
  MC=100, CV grid=[0         0.1         0.2         0.3         0.4         0.5         0.6         0.7         0.8         0.9           1]
  Scenarios: S2 Higher Illumination, S3 More Targets, S4 Joint Stress
  N_T is fixed at 4 for all scenarios.
  Timed runs are quiet; solver-log replay is used for total IPM iterations.
------------------------------------------------------------
Scenario 1/3: S2 Higher Illumination
  N_T=4, N=16, L=4, Q=1.00, P_des=1.10 Pmax/N
CVX Warning:
   Models involving "log" or other functions in the log, exp, and entropy
   family are solved using an experimental successive approximation method.
   This method is slower and less reliable than the method CVX employs for
   other models. Please see the section of the user's guide entitled
       <a href="file:////home/wonill/matlab/cvx/doc/advanced.html#the-successive-approximation-method">The successive approximation method</a>
   for more details about the approach, and for instructions on how to
   suppress this warning message in the future.
[  0.0%   1/6600] CV-SDP S2-Illum MC 51/100 CV=0.0 | time=  3.81s | IPM=  180 | Solved | ETA 11.0h
[  2.9% 191/6600] CV-SDP S3-Tgts  MC 53/100 CV=0.7 | time=  1.78s | IPM=  111 | Solved | ETA 18.2h
[  2.9% 192/6600] Direct S3-Tgts  MC 53/100 CV=0.7 | time=  8.35s | IPM=  172 | Solved | ETA 18.3h
[  2.9% 193/6600] CV-SDP S3-Tgts  MC 53/100 CV=0.8 | time=  1.80s | IPM=  110 | Solved | ETA 18.2h
[  2.9% 194/6600] Direct S3-Tgts  MC 53/100 CV=0.8 | time=  8.50s | IPM=  175 | Solved | ETA 18.3h
[  3.0% 195/6600] CV-SDP S3-Tgts  MC 53/100 CV=0.9 | time=  1.78s | IPM=  110 | Solved | ETA 18.2h
[  3.0% 196/6600] Direct S3-Tgts  MC 53/100 CV=0.9 | time=  8.36s | IPM=  171 | Solved | ETA 18.3h
[  3.0% 197/6600] CV-SDP S3-Tgts  MC 53/100 CV=1.0 | time=  1.73s | IPM=  106 | Solved | ETA 18.2h
[  3.0% 198/6600] Direct S3-Tgts  MC 53/100 CV=1.0 | time=  8.41s | IPM=  171 | Solved | ETA 18.3h
[  3.0% 199/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.0 | time=  2.66s | IPM=  173 | Solved | ETA 18.2h
[  3.0% 200/6600] Direct S3-Tgts  MC 54/100 CV=0.0 | time= 14.17s | IPM=  345 | Inaccurate/Solved | ETA 18.4h
[  3.0% 201/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.1 | time=  1.68s | IPM=  103 | Solved | ETA 18.3h
[  3.1% 202/6600] Direct S3-Tgts  MC 54/100 CV=0.1 | time= 20.88s | IPM=  477 | Solved | ETA 18.6h
[  3.1% 203/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.2 | time=  1.67s | IPM=  103 | Solved | ETA 18.5h
[  3.1% 204/6600] Direct S3-Tgts  MC 54/100 CV=0.2 | time= 15.18s | IPM=  350 | Solved | ETA 18.7h
[  3.1% 205/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.3 | time=  1.60s | IPM=  106 | Solved | ETA 18.6h
[  3.1% 206/6600] Direct S3-Tgts  MC 54/100 CV=0.3 | time= 14.06s | IPM=  329 | Solved | ETA 18.8h
[  3.1% 207/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.4 | time=  1.45s | IPM=   89 | Solved | ETA 18.7h
[  3.2% 208/6600] Direct S3-Tgts  MC 54/100 CV=0.4 | time=  8.52s | IPM=  188 | Solved | ETA 18.8h
[  3.2% 209/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.5 | time=  1.66s | IPM=  107 | Solved | ETA 18.7h
[  3.2% 210/6600] Direct S3-Tgts  MC 54/100 CV=0.5 | time=  8.36s | IPM=  181 | Solved | ETA 18.7h
[  3.2% 211/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.6 | time=  1.65s | IPM=  107 | Solved | ETA 18.7h
[  3.2% 212/6600] Direct S3-Tgts  MC 54/100 CV=0.6 | time=  8.24s | IPM=  180 | Solved | ETA 18.7h
[  3.2% 213/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.7 | time=  1.61s | IPM=  103 | Solved | ETA 18.7h
[  3.2% 214/6600] Direct S3-Tgts  MC 54/100 CV=0.7 | time=  8.18s | IPM=  178 | Solved | ETA 18.7h
[  3.3% 215/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.8 | time=  1.66s | IPM=  110 | Solved | ETA 18.6h
[  3.3% 216/6600] Direct S3-Tgts  MC 54/100 CV=0.8 | time=  8.29s | IPM=  179 | Solved | ETA 18.7h
[  3.3% 217/6600] CV-SDP S3-Tgts  MC 54/100 CV=0.9 | time=  1.82s | IPM=  121 | Solved | ETA 18.6h
[  3.3% 218/6600] Direct S3-Tgts  MC 54/100 CV=0.9 | time=  8.22s | IPM=  177 | Solved | ETA 18.7h
[  3.3% 219/6600] CV-SDP S3-Tgts  MC 54/100 CV=1.0 | time=  1.64s | IPM=  107 | Solved | ETA 18.6h
[  3.3% 220/6600] Direct S3-Tgts  MC 54/100 CV=1.0 | time=  7.90s | IPM=  170 | Solved | ETA 18.7h
[  3.3% 221/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.0 | time=  2.45s | IPM=  165 | Solved | ETA 18.6h
[  3.4% 222/6600] Direct S3-Tgts  MC 55/100 CV=0.0 | time= 18.84s | IPM=  489 | Solved | ETA 18.8h
[  3.4% 223/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.1 | time=  1.59s | IPM=  102 | Solved | ETA 18.8h
[  3.4% 224/6600] Direct S3-Tgts  MC 55/100 CV=0.1 | time= 21.49s | IPM=  497 | Solved | ETA 19.0h
[  3.4% 225/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.2 | time=  1.59s | IPM=  105 | Solved | ETA 19.0h
[  3.4% 226/6600] Direct S3-Tgts  MC 55/100 CV=0.2 | time= 13.81s | IPM=  331 | Solved | ETA 19.1h
[  3.4% 227/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.3 | time=  1.52s | IPM=   98 | Solved | ETA 19.0h
[  3.5% 228/6600] Direct S3-Tgts  MC 55/100 CV=0.3 | time= 14.06s | IPM=  336 | Solved | ETA 19.2h
[  3.5% 229/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.4 | time=  1.54s | IPM=  106 | Solved | ETA 19.1h
[  3.5% 230/6600] Direct S3-Tgts  MC 55/100 CV=0.4 | time= 13.47s | IPM=  308 | Solved | ETA 19.2h
[  3.5% 231/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.5 | time=  1.39s | IPM=   86 | Solved | ETA 19.1h
[  3.5% 232/6600] Direct S3-Tgts  MC 55/100 CV=0.5 | time=  8.51s | IPM=  189 | Solved | ETA 19.2h
[  3.5% 233/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.6 | time=  1.65s | IPM=  106 | Solved | ETA 19.1h
[  3.5% 234/6600] Direct S3-Tgts  MC 55/100 CV=0.6 | time=  8.24s | IPM=  180 | Solved | ETA 19.2h
[  3.6% 235/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.7 | time=  1.66s | IPM=  107 | Solved | ETA 19.1h
[  3.6% 236/6600] Direct S3-Tgts  MC 55/100 CV=0.7 | time=  7.98s | IPM=  172 | Solved | ETA 19.1h
[  3.6% 237/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.8 | time=  1.69s | IPM=  107 | Solved | ETA 19.1h
[  3.6% 238/6600] Direct S3-Tgts  MC 55/100 CV=0.8 | time=  8.06s | IPM=  176 | Solved | ETA 19.1h
[  3.6% 239/6600] CV-SDP S3-Tgts  MC 55/100 CV=0.9 | time=  1.89s | IPM=  120 | Solved | ETA 19.1h
[  3.6% 240/6600] Direct S3-Tgts  MC 55/100 CV=0.9 | time=  8.46s | IPM=  172 | Solved | ETA 19.1h
[  3.7% 241/6600] CV-SDP S3-Tgts  MC 55/100 CV=1.0 | time=  1.81s | IPM=  118 | Solved | ETA 19.1h
[  3.7% 242/6600] Direct S3-Tgts  MC 55/100 CV=1.0 | time=  8.00s | IPM=  171 | Solved | ETA 19.1h
[  3.7% 243/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.0 | time=  2.48s | IPM=  174 | Solved | ETA 19.0h
[  3.7% 244/6600] Direct S3-Tgts  MC 56/100 CV=0.0 | time=  4.57s | IPM=  105 | Failed | ETA 19.0h
[  3.7% 245/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.1 | time=  1.43s | IPM=   88 | Solved | ETA 19.0h
[  3.7% 246/6600] Direct S3-Tgts  MC 56/100 CV=0.1 | time= 23.29s | IPM=  550 | Solved | ETA 19.2h
[  3.7% 247/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.2 | time=  1.51s | IPM=   97 | Solved | ETA 19.2h
[  3.8% 248/6600] Direct S3-Tgts  MC 56/100 CV=0.2 | time= 18.68s | IPM=  410 | Solved | ETA 19.3h
[  3.8% 249/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.3 | time=  1.64s | IPM=  101 | Solved | ETA 19.3h
[  3.8% 250/6600] Direct S3-Tgts  MC 56/100 CV=0.3 | time= 14.75s | IPM=  324 | Solved | ETA 19.4h
[  3.8% 251/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.4 | time=  1.57s | IPM=   93 | Solved | ETA 19.4h
[  3.8% 252/6600] Direct S3-Tgts  MC 56/100 CV=0.4 | time= 13.54s | IPM=  282 | Solved | ETA 19.5h
[  3.8% 253/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.5 | time=  1.84s | IPM=  112 | Solved | ETA 19.4h
[  3.8% 254/6600] Direct S3-Tgts  MC 56/100 CV=0.5 | time= 13.14s | IPM=  270 | Solved | ETA 19.5h
[  3.9% 255/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.6 | time=  1.77s | IPM=  112 | Solved | ETA 19.5h
[  3.9% 256/6600] Direct S3-Tgts  MC 56/100 CV=0.6 | time=  9.41s | IPM=  203 | Solved | ETA 19.5h
[  3.9% 257/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.7 | time=  1.79s | IPM=  110 | Solved | ETA 19.5h
[  3.9% 258/6600] Direct S3-Tgts  MC 56/100 CV=0.7 | time=  8.31s | IPM=  169 | Solved | ETA 19.5h
[  3.9% 259/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.8 | time=  1.80s | IPM=  112 | Solved | ETA 19.4h
[  3.9% 260/6600] Direct S3-Tgts  MC 56/100 CV=0.8 | time=  8.39s | IPM=  170 | Solved | ETA 19.5h
[  4.0% 261/6600] CV-SDP S3-Tgts  MC 56/100 CV=0.9 | time=  1.74s | IPM=  107 | Solved | ETA 19.4h
[  4.0% 262/6600] Direct S3-Tgts  MC 56/100 CV=0.9 | time=  8.44s | IPM=  170 | Solved | ETA 19.5h
[  4.0% 263/6600] CV-SDP S3-Tgts  MC 56/100 CV=1.0 | time=  1.74s | IPM=  105 | Solved | ETA 19.4h
[  4.0% 264/6600] Direct S3-Tgts  MC 56/100 CV=1.0 | time=  8.48s | IPM=  170 | Solved | ETA 19.4h
Scenario 3/3: S4 Joint QoS + Illumination
  N_T=4, N=16, L=4, Q=2.00, P_des=1.10 Pmax/N
[  4.0% 265/6600] CV-SDP S4-Joint MC 51/100 CV=0.0 | time=  3.40s | IPM=  352 | Solved | ETA 19.4h
[  4.0% 266/6600] Direct S4-Joint MC 51/100 CV=0.0 | time=  1.43s | IPM=   18 | Infeasible | ETA 19.4h
[  4.0% 267/6600] CV-SDP S4-Joint MC 51/100 CV=0.1 | time=  2.27s | IPM=  206 | Solved | ETA 19.3h
[  4.1% 268/6600] Direct S4-Joint MC 51/100 CV=0.1 | time= 14.71s | IPM=  424 | Solved | ETA 19.4h
[  4.1% 269/6600] CV-SDP S4-Joint MC 51/100 CV=0.2 | time=  2.09s | IPM=  180 | Solved | ETA 19.4h
[  4.1% 270/6600] Direct S4-Joint MC 51/100 CV=0.2 | time= 18.25s | IPM=  596 | Solved | ETA 19.5h
[  4.1% 271/6600] CV-SDP S4-Joint MC 51/100 CV=0.3 | time=  2.14s | IPM=  178 | Solved | ETA 19.5h
[  4.1% 272/6600] Direct S4-Joint MC 51/100 CV=0.3 | time= 11.19s | IPM=  372 | Solved | ETA 19.6h
[  4.1% 273/6600] CV-SDP S4-Joint MC 51/100 CV=0.4 | time=  2.41s | IPM=  224 | Solved | ETA 19.5h
[  4.2% 274/6600] Direct S4-Joint MC 51/100 CV=0.4 | time= 17.99s | IPM=  600 | Solved | ETA 19.7h
[  4.2% 275/6600] CV-SDP S4-Joint MC 51/100 CV=0.5 | time=  2.58s | IPM=  240 | Solved | ETA 19.6h
[  4.2% 276/6600] Direct S4-Joint MC 51/100 CV=0.5 | time= 13.84s | IPM=  462 | Solved | ETA 19.7h
[  4.2% 277/6600] CV-SDP S4-Joint MC 51/100 CV=0.6 | time=  2.52s | IPM=  230 | Solved | ETA 19.7h
[  4.2% 278/6600] Direct S4-Joint MC 51/100 CV=0.6 | time= 14.12s | IPM=  460 | Solved | ETA 19.8h
[  4.2% 279/6600] CV-SDP S4-Joint MC 51/100 CV=0.7 | time=  1.25s | IPM=  111 | Solved | ETA 19.7h
[  4.2% 280/6600] Direct S4-Joint MC 51/100 CV=0.7 | time= 13.69s | IPM=  438 | Solved | ETA 19.8h
[  4.3% 281/6600] CV-SDP S4-Joint MC 51/100 CV=0.8 | time=  2.53s | IPM=  236 | Solved | ETA 19.8h
[  4.3% 282/6600] Direct S4-Joint MC 51/100 CV=0.8 | time= 13.59s | IPM=  426 | Solved | ETA 19.9h
[  4.3% 283/6600] CV-SDP S4-Joint MC 51/100 CV=0.9 | time=  2.46s | IPM=  230 | Solved | ETA 19.9h
[  4.3% 284/6600] Direct S4-Joint MC 51/100 CV=0.9 | time= 13.43s | IPM=  414 | Solved | ETA 19.9h
[  4.3% 285/6600] CV-SDP S4-Joint MC 51/100 CV=1.0 | time=  2.52s | IPM=  231 | Solved | ETA 19.9h
[  4.3% 286/6600] Direct S4-Joint MC 51/100 CV=1.0 | time= 12.47s | IPM=  383 | Solved | ETA 20.0h
[  4.3% 287/6600] CV-SDP S4-Joint MC 52/100 CV=0.0 | time=  1.69s | IPM=  180 | Solved | ETA 19.9h
[  4.4% 288/6600] Direct S4-Joint MC 52/100 CV=0.0 | time=  1.89s | IPM=   37 | Infeasible | ETA 19.9h
[  4.4% 289/6600] CV-SDP S4-Joint MC 52/100 CV=0.1 | time=  1.31s | IPM=  119 | Solved | ETA 19.8h
[  4.4% 290/6600] Direct S4-Joint MC 52/100 CV=0.1 | time= 11.08s | IPM=  354 | Solved | ETA 19.9h
[  4.4% 291/6600] CV-SDP S4-Joint MC 52/100 CV=0.2 | time=  1.28s | IPM=  120 | Solved | ETA 19.8h
[  4.4% 292/6600] Direct S4-Joint MC 52/100 CV=0.2 | time= 10.77s | IPM=  345 | Solved | ETA 19.9h
[  4.4% 293/6600] CV-SDP S4-Joint MC 52/100 CV=0.3 | time=  1.31s | IPM=  120 | Solved | ETA 19.8h
[  4.5% 294/6600] Direct S4-Joint MC 52/100 CV=0.3 | time= 11.27s | IPM=  368 | Solved | ETA 19.9h
[  4.5% 295/6600] CV-SDP S4-Joint MC 52/100 CV=0.4 | time=  1.28s | IPM=  121 | Solved | ETA 19.8h
[  4.5% 296/6600] Direct S4-Joint MC 52/100 CV=0.4 | time=  7.83s | IPM=  267 | Solved | ETA 19.9h
[  4.5% 297/6600] CV-SDP S4-Joint MC 52/100 CV=0.5 | time=  1.21s | IPM=  119 | Solved | ETA 19.8h
[  4.5% 298/6600] Direct S4-Joint MC 52/100 CV=0.5 | time=  7.64s | IPM=  271 | Solved | ETA 19.8h
[  4.5% 299/6600] CV-SDP S4-Joint MC 52/100 CV=0.6 | time=  1.24s | IPM=  113 | Solved | ETA 19.8h
[  4.5% 300/6600] Direct S4-Joint MC 52/100 CV=0.6 | time=  6.93s | IPM=  230 | Solved | ETA 19.8h
[  4.6% 301/6600] CV-SDP S4-Joint MC 52/100 CV=0.7 | time=  1.24s | IPM=  112 | Solved | ETA 19.7h
[  4.6% 302/6600] Direct S4-Joint MC 52/100 CV=0.7 | time=  7.84s | IPM=  269 | Solved | ETA 19.8h
[  4.6% 303/6600] CV-SDP S4-Joint MC 52/100 CV=0.8 | time=  1.52s | IPM=  140 | Solved | ETA 19.7h
[  4.6% 304/6600] Direct S4-Joint MC 52/100 CV=0.8 | time=  6.25s | IPM=  211 | Solved | ETA 19.7h
[  4.6% 305/6600] CV-SDP S4-Joint MC 52/100 CV=0.9 | time=  1.31s | IPM=  134 | Solved | ETA 19.7h
[  4.6% 306/6600] Direct S4-Joint MC 52/100 CV=0.9 | time=  6.66s | IPM=  226 | Solved | ETA 19.7h
[  4.7% 307/6600] CV-SDP S4-Joint MC 52/100 CV=1.0 | time=  1.35s | IPM=  128 | Solved | ETA 19.6h
[  4.7% 308/6600] Direct S4-Joint MC 52/100 CV=1.0 | time=  6.70s | IPM=  215 | Solved | ETA 19.6h
[  4.7% 309/6600] CV-SDP S4-Joint MC 53/100 CV=0.0 | time=  1.75s | IPM=  180 | Solved | ETA 19.6h
[  4.7% 310/6600] Direct S4-Joint MC 53/100 CV=0.0 | time=  1.48s | IPM=   19 | Infeasible | ETA 19.5h
[  4.7% 311/6600] CV-SDP S4-Joint MC 53/100 CV=0.1 | time=  1.07s | IPM=   92 | Solved | ETA 19.5h
[  4.7% 312/6600] Direct S4-Joint MC 53/100 CV=0.1 | time= 10.13s | IPM=  328 | Solved | ETA 19.5h
[  4.7% 313/6600] CV-SDP S4-Joint MC 53/100 CV=0.2 | time=  1.26s | IPM=  120 | Solved | ETA 19.5h
[  4.8% 314/6600] Direct S4-Joint MC 53/100 CV=0.2 | time= 10.14s | IPM=  333 | Solved | ETA 19.5h
[  4.8% 315/6600] CV-SDP S4-Joint MC 53/100 CV=0.3 | time=  1.32s | IPM=  125 | Solved | ETA 19.5h
[  4.8% 316/6600] Direct S4-Joint MC 53/100 CV=0.3 | time= 10.97s | IPM=  371 | Solved | ETA 19.5h
[  4.8% 317/6600] CV-SDP S4-Joint MC 53/100 CV=0.4 | time=  1.30s | IPM=  125 | Solved | ETA 19.5h
[  4.8% 318/6600] Direct S4-Joint MC 53/100 CV=0.4 | time= 10.57s | IPM=  350 | Solved | ETA 19.5h
[  4.8% 319/6600] CV-SDP S4-Joint MC 53/100 CV=0.5 | time=  1.33s | IPM=  124 | Solved | ETA 19.5h
[  4.8% 320/6600] Direct S4-Joint MC 53/100 CV=0.5 | time=  7.15s | IPM=  238 | Solved | ETA 19.5h
[  4.9% 321/6600] CV-SDP S4-Joint MC 53/100 CV=0.6 | time=  1.30s | IPM=  120 | Solved | ETA 19.4h
[  4.9% 322/6600] Direct S4-Joint MC 53/100 CV=0.6 | time=  6.91s | IPM=  230 | Solved | ETA 19.5h
[  4.9% 323/6600] CV-SDP S4-Joint MC 53/100 CV=0.7 | time=  1.30s | IPM=  115 | Solved | ETA 19.4h
[  4.9% 324/6600] Direct S4-Joint MC 53/100 CV=0.7 | time=  6.78s | IPM=  222 | Solved | ETA 19.4h
[  4.9% 325/6600] CV-SDP S4-Joint MC 53/100 CV=0.8 | time=  1.30s | IPM=  122 | Solved | ETA 19.4h
[  4.9% 326/6600] Direct S4-Joint MC 53/100 CV=0.8 | time=  6.60s | IPM=  210 | Solved | ETA 19.4h
[  5.0% 327/6600] CV-SDP S4-Joint MC 53/100 CV=0.9 | time=  1.28s | IPM=  120 | Solved | ETA 19.3h
[  5.0% 328/6600] Direct S4-Joint MC 53/100 CV=0.9 | time=  6.51s | IPM=  205 | Solved | ETA 19.3h
[  5.0% 329/6600] CV-SDP S4-Joint MC 53/100 CV=1.0 | time=  1.29s | IPM=  117 | Solved | ETA 19.3h
[  5.0% 330/6600] Direct S4-Joint MC 53/100 CV=1.0 | time=  6.32s | IPM=  192 | Solved | ETA 19.3h
[  5.0% 331/6600] CV-SDP S4-Joint MC 54/100 CV=0.0 | time=  3.44s | IPM=  361 | Solved | ETA 19.3h
[  5.0% 332/6600] Direct S4-Joint MC 54/100 CV=0.0 | time=  1.69s | IPM=   29 | Infeasible | ETA 19.2h
[  5.0% 333/6600] CV-SDP S4-Joint MC 54/100 CV=0.1 | time=  1.10s | IPM=   96 | Solved | ETA 19.2h
[  5.1% 334/6600] Direct S4-Joint MC 54/100 CV=0.1 | time= 10.78s | IPM=  358 | Solved | ETA 19.2h
[  5.1% 335/6600] CV-SDP S4-Joint MC 54/100 CV=0.2 | time=  1.06s | IPM=   88 | Solved | ETA 19.2h
[  5.1% 336/6600] Direct S4-Joint MC 54/100 CV=0.2 | time= 10.58s | IPM=  347 | Solved | ETA 19.2h
[  5.1% 337/6600] CV-SDP S4-Joint MC 54/100 CV=0.3 | time=  1.06s | IPM=   89 | Solved | ETA 19.2h
[  5.1% 338/6600] Direct S4-Joint MC 54/100 CV=0.3 | time= 11.25s | IPM=  386 | Solved | ETA 19.2h
[  5.1% 339/6600] CV-SDP S4-Joint MC 54/100 CV=0.4 | time=  1.23s | IPM=  115 | Solved | ETA 19.2h
[  5.2% 340/6600] Direct S4-Joint MC 54/100 CV=0.4 | time=  6.68s | IPM=  217 | Solved | ETA 19.2h
[  5.2% 341/6600] CV-SDP S4-Joint MC 54/100 CV=0.5 | time=  1.24s | IPM=  120 | Solved | ETA 19.1h
[  5.2% 342/6600] Direct S4-Joint MC 54/100 CV=0.5 | time=  7.02s | IPM=  226 | Solved | ETA 19.2h
[  5.2% 343/6600] CV-SDP S4-Joint MC 54/100 CV=0.6 | time=  1.29s | IPM=  123 | Solved | ETA 19.1h
[  5.2% 344/6600] Direct S4-Joint MC 54/100 CV=0.6 | time=  7.10s | IPM=  230 | Solved | ETA 19.1h
[  5.2% 345/6600] CV-SDP S4-Joint MC 54/100 CV=0.7 | time=  1.32s | IPM=  125 | Solved | ETA 19.1h
[  5.2% 346/6600] Direct S4-Joint MC 54/100 CV=0.7 | time=  6.90s | IPM=  224 | Solved | ETA 19.1h
[  5.3% 347/6600] CV-SDP S4-Joint MC 54/100 CV=0.8 | time=  1.33s | IPM=  125 | Solved | ETA 19.0h
[  5.3% 348/6600] Direct S4-Joint MC 54/100 CV=0.8 | time=  6.67s | IPM=  211 | Solved | ETA 19.1h
[  5.3% 349/6600] CV-SDP S4-Joint MC 54/100 CV=0.9 | time=  1.36s | IPM=  120 | Solved | ETA 19.0h
[  5.3% 350/6600] Direct S4-Joint MC 54/100 CV=0.9 | time=  6.55s | IPM=  205 | Solved | ETA 19.0h
[  5.3% 351/6600] CV-SDP S4-Joint MC 54/100 CV=1.0 | time=  1.20s | IPM=  116 | Solved | ETA 19.0h
[  5.3% 352/6600] Direct S4-Joint MC 54/100 CV=1.0 | time=  6.42s | IPM=  196 | Solved | ETA 19.0h
[  5.3% 353/6600] CV-SDP S4-Joint MC 55/100 CV=0.0 | time=  4.10s | IPM=  437 | Solved | ETA 19.0h
[  5.4% 354/6600] Direct S4-Joint MC 55/100 CV=0.0 | time=  1.42s | IPM=   17 | Infeasible | ETA 18.9h
[  5.4% 355/6600] CV-SDP S4-Joint MC 55/100 CV=0.1 | time=  1.16s | IPM=  111 | Solved | ETA 18.9h
[  5.4% 356/6600] Direct S4-Joint MC 55/100 CV=0.1 | time= 10.10s | IPM=  320 | Solved | ETA 18.9h
[  5.4% 357/6600] CV-SDP S4-Joint MC 55/100 CV=0.2 | time=  1.09s | IPM=   92 | Solved | ETA 18.9h
[  5.4% 358/6600] Direct S4-Joint MC 55/100 CV=0.2 | time= 11.01s | IPM=  360 | Solved | ETA 18.9h
[  5.4% 359/6600] CV-SDP S4-Joint MC 55/100 CV=0.3 | time=  1.32s | IPM=  119 | Solved | ETA 18.9h
[  5.5% 360/6600] Direct S4-Joint MC 55/100 CV=0.3 | time= 11.46s | IPM=  384 | Solved | ETA 18.9h
[  5.5% 361/6600] CV-SDP S4-Joint MC 55/100 CV=0.4 | time=  1.32s | IPM=  124 | Solved | ETA 18.9h
[  5.5% 362/6600] Direct S4-Joint MC 55/100 CV=0.4 | time=  6.63s | IPM=  218 | Solved | ETA 18.9h
[  5.5% 363/6600] CV-SDP S4-Joint MC 55/100 CV=0.5 | time=  1.20s | IPM=  115 | Solved | ETA 18.9h
[  5.5% 364/6600] Direct S4-Joint MC 55/100 CV=0.5 | time=  6.98s | IPM=  226 | Solved | ETA 18.9h
[  5.5% 365/6600] CV-SDP S4-Joint MC 55/100 CV=0.6 | time=  1.30s | IPM=  113 | Solved | ETA 18.8h
[  5.5% 366/6600] Direct S4-Joint MC 55/100 CV=0.6 | time=  7.22s | IPM=  230 | Solved | ETA 18.8h
[  5.6% 367/6600] CV-SDP S4-Joint MC 55/100 CV=0.7 | time=  1.25s | IPM=  118 | Solved | ETA 18.8h
[  5.6% 368/6600] Direct S4-Joint MC 55/100 CV=0.7 | time=  7.02s | IPM=  225 | Solved | ETA 18.8h
[  5.6% 369/6600] CV-SDP S4-Joint MC 55/100 CV=0.8 | time=  1.29s | IPM=  123 | Solved | ETA 18.8h
[  5.6% 370/6600] Direct S4-Joint MC 55/100 CV=0.8 | time=  6.67s | IPM=  213 | Solved | ETA 18.8h
[  5.6% 371/6600] CV-SDP S4-Joint MC 55/100 CV=0.9 | time=  1.30s | IPM=  118 | Solved | ETA 18.7h
[  5.6% 372/6600] Direct S4-Joint MC 55/100 CV=0.9 | time=  6.61s | IPM=  206 | Solved | ETA 18.7h
[  5.7% 373/6600] CV-SDP S4-Joint MC 55/100 CV=1.0 | time=  1.13s | IPM=  115 | Solved | ETA 18.7h
[  5.7% 374/6600] Direct S4-Joint MC 55/100 CV=1.0 | time=  6.05s | IPM=  191 | Solved | ETA 18.7h
[  5.7% 375/6600] CV-SDP S4-Joint MC 56/100 CV=0.0 | time=  1.80s | IPM=  184 | Solved | ETA 18.7h
[  5.7% 376/6600] Direct S4-Joint MC 56/100 CV=0.0 | time=  1.87s | IPM=   35 | Infeasible | ETA 18.6h
[  5.7% 377/6600] CV-SDP S4-Joint MC 56/100 CV=0.1 | time=  1.01s | IPM=   84 | Solved | ETA 18.6h
[  5.7% 378/6600] Direct S4-Joint MC 56/100 CV=0.1 | time= 10.53s | IPM=  348 | Solved | ETA 18.6h
[  5.7% 379/6600] CV-SDP S4-Joint MC 56/100 CV=0.2 | time=  1.18s | IPM=  105 | Solved | ETA 18.6h
[  5.8% 380/6600] Direct S4-Joint MC 56/100 CV=0.2 | time= 10.33s | IPM=  336 | Solved | ETA 18.6h
[  5.8% 381/6600] CV-SDP S4-Joint MC 56/100 CV=0.3 | time=  1.16s | IPM=  105 | Solved | ETA 18.6h
[  5.8% 382/6600] Direct S4-Joint MC 56/100 CV=0.3 | time= 10.92s | IPM=  358 | Solved | ETA 18.6h
[  5.8% 383/6600] CV-SDP S4-Joint MC 56/100 CV=0.4 | time=  1.16s | IPM=  105 | Solved | ETA 18.6h
[  5.8% 384/6600] Direct S4-Joint MC 56/100 CV=0.4 | time=  6.87s | IPM=  220 | Solved | ETA 18.6h
[  5.8% 385/6600] CV-SDP S4-Joint MC 56/100 CV=0.5 | time=  1.19s | IPM=  107 | Solved | ETA 18.6h
[  5.8% 386/6600] Direct S4-Joint MC 56/100 CV=0.5 | time=  6.86s | IPM=  227 | Solved | ETA 18.6h
[  5.9% 387/6600] CV-SDP S4-Joint MC 56/100 CV=0.6 | time=  1.25s | IPM=  115 | Solved | ETA 18.5h
[  5.9% 388/6600] Direct S4-Joint MC 56/100 CV=0.6 | time=  6.85s | IPM=  230 | Solved | ETA 18.5h
